DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8044755,Prop-2-en-1-yl 3-cyclohexylpropanoate,2705-87-5,C12H20O2,196.146330,10,637,2.0,Inactive,0.00911970488836753,0.11517506156549163,0.20000000104420249,-0.698970002068562
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8044836,"2,4,4'-Trihydroxybenzophenone",1470-79-7,C13H10O4,230.057909,128,754,17.0,Inactive,-0.03706735235735587,-0.4681329760213817,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8044961,"Bis{2-[2-(propan-2-yl)-1,3-oxazolidin-3-yl]ethyl} hexane-1,6-diylbiscarbamate",59719-67-4,C24H46N4O6,486.341735,10,469,2.0,Inactive,-0.031022039857928688,-0.39178519417678764,1.4949228586274275,0.1746187826692706
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8044969,Methyl perfluoro(3-(1-ethenyloxypropan-2-yloxy)propanoate),63863-43-4,C9H3F13O4,421.982375,42,467,9.0,Inactive,0.044133223342768126,0.557369649326098,2.131785021201873,0.3287434063520849
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8047553,Perfluoroundecanoic acid,2058-94-8,C11HF21O2,563.964121,257,1123,23.0,Active,-0.15608439547469205,-1.9712293411095427,2.9868171236936814,0.4752086325130407
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8051419,"N-[(Perfluorooctylsulfonamido)propyl]-N,N,N-trimethylammonium iodide",1652-63-7,C14H16F17IN2O2S,725.970570,113,497,23.0,Inactive,-0.06330388353112422,-0.7994807696389256,30,1.4771212547196624
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8052148,C.I.Disperse Yellow 42,5124-25-4,C18H15N3O4S,369.078327,97,234,41.0,Active,-0.10097112664246934,-1.2751899178466912,9.612093399202822,0.9828179821236778
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8059920,Perfluoroheptanesulfonic acid,375-92-8,C7HF15O3S,449.940688,42,464,9.0,Inactive,-0.019006757032280202,-0.24004114586487166,0.6664255842484739,-0.1762483386050891
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8059926,Perfluoropentanedioic acid,376-73-8,C5H2F6O4,239.985728,5,460,1.0,Inactive,-0.04283209774913255,-0.5409374048416781,0.19886039149102527,-0.701451709936759
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80881157,"1-(Perfluorofluorooctyl)propane-2,3-diol",94159-84-9,C11H7F17O2,494.017458,9,460,2.0,Inactive,0.04526005701439585,0.5716007170078313,1,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90174941,"3H,3H-Perfluoro-2,4-hexanedione",20825-07-4,C6H2F8O2,257.992705,16,470,3.0,Inactive,0.067372736393599,0.8508673424143465,46.858035505027054,1.6707840771074969
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8062101,2-(Perfluorooctyl)ethyl methacrylate,1996-88-9,C14H9F17O2,532.033108,5,298,2.0,Inactive,-0.03640391065338437,-0.45975420280060586,0.9234671887711409,-0.034578530639316325
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8059928,Perfluorobutanedioic acid,377-38-8,C4H2F4O4,189.988921,9,496,2.0,Inactive,-0.026832813418542364,-0.3388783930276033,0.9613764996096711,-0.017106498199240972
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90190949,"1,6-Diiodoperfluorohexane",375-80-4,C6F12I2,553.789780,170,461,37.0,Active,-0.29530742088176376,-3.7295121714066792,4.800980948790999,0.681329982609166
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8059970,Perfluoropropanoic acid,422-64-0,C3HF5O2,163.989670,6,460,1.0,Inactive,0.023419719056740604,0.2957735603536024,30,1.4771212547196624
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020241,Capsaicin,404-86-4,C18H27NO3,305.199094,64,472,14.0,Inactive,0.034492958367184204,0.43562030264638507,3.9685026339030585,0.5986266728838578
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9021342,Bithionol,97-18-7,C12H6Cl4O2S,353.884261,263,641,41.0,Inactive,-0.18810832856833976,-2.3756676985759864,3.045168995445226,0.48361139935075
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90315130,Perfluoro-1-octanesulfonyl chloride,423-60-9,C8ClF17O2S,517.903607,71,465,15.0,Inactive,0.04417181385751364,0.5578570187054874,55.19741160527689,1.741918712658513
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9034361,Denatonium saccharide,90823-38-4,C28H33N3O4S,507.219178,20,674,3.0,Inactive,-0.021580578171920085,-0.272546584565493,3.135954855272467,0.4963698020203162
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90371872,"1,8-Divinylperfluorooctane",35192-44-0,C12H6F16,454.021401,4,460,1.0,Inactive,-0.02207052096758169,-0.27873419615431444,0.11871071962530752,-0.9255100623097962
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90382620,3-(Perfluoroheptyl)propanoic acid,812-70-4,C10H5F15O2,442.005002,41,472,9.0,Active,-0.10416922111524585,-1.31557946249787,4.1580337262232145,0.6188880076152761
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9040215,Dimethyl (3-((hydroxymethyl)amino)-3-oxopropyl)phosphonate,20120-33-6,C6H14NO5P,211.060960,15,513,3.0,Inactive,-0.023642147584359414,-0.2985826665336823,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9042170,"4,4'-(Oxydiethylene)bis(morpholine)",6425-39-4,C12H24N2O3,244.178693,8,469,2.0,Inactive,-0.01348955585750071,-0.1703630156235127,0.2000000011585405,-0.6989700018202801
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9042382,Tetrapropyl orthosilicate,682-01-9,C12H28O4Si,264.175686,25,667,4.0,Inactive,0.005728857094199906,0.07235118642556085,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9044374,p-Methylacetophenone,122-00-9,C9H10O,134.073165,4,636,1.0,Inactive,0.029246092696907623,0.3693563079231804,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9044821,"Ethyl 2-cyano-3,3-diphenylacrylate",5232-99-5,C18H15NO2,277.110279,100,649,15.0,Inactive,-0.03305753320912861,-0.4174919549667813,1.9790057090635513,0.29644704706704345
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9047201,4-Formyl-2-methoxyphenyl isobutyrate,20665-85-4,C12H14O4,222.089209,10,637,2.0,Inactive,0.02241546642848982,0.28309059969841444,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90558000,6:2 Fluorotelomer phosphate monoester,57678-01-0,C8H6F13O4P,443.979612,27,505,5.0,Inactive,0.050482563449334425,0.6375570727817403,14.999999999999998,1.1760912590556811
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9059834,Perfluamine,338-83-0,C9F21N,520.969540,2,460,0.0,Inactive,0.00980383754133757,0.12381514601880471,30,1.4771212547196624
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9059919,1-Bromopentadecafluoroheptane,375-88-2,C7BrF15,447.894385,3,460,1.0,Inactive,-0.03131897799212043,-0.3955353010393791,0.02000000011737014,-1.6989700017873586
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9059832,"1H,1H,7H-Dodecafluoro-1-heptanol",335-99-9,C7H4F12O,332.007053,10,497,2.0,Inactive,0.028245191806792615,0.3567156772173564,0.20000000381055794,-0.6989699960614975
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9059969,"1H-Perfluoro-1,1-propanediol",422-63-9,C3H3F5O2,166.005320,10,496,2.0,Inactive,-0.011137089373890754,-0.14065312090683918,0.20000000844833396,-0.698969985990695
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9061881,"1-Iodo-1H,1H,2H,2H-perfluoroheptane",1682-31-1,C7H4F11I,423.918200,43,498,9.0,Inactive,0.05170096479219993,0.6529445717626566,5.638930569308269,0.751196747265791
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90868151,Perfluorotridecanoic acid,72629-94-8,C13HF25O2,663.957733,54,465,12.0,Inactive,-0.03515112278989677,-0.4439324277462693,0.22292568527419182,-0.651839889661572
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90880131,"1H,1H,5H-Perfluoropentyl methacrylate",355-93-1,C9H8F8O2,300.039655,8,465,2.0,Inactive,-0.051377195866142776,-0.6488556120377437,30,1.4771212547196624
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90880156,"1-Iodo-1H,1H,2H,2H-perfluorononane",2043-52-9,C9H4F15I,523.911820,22,497,4.0,Inactive,0.053949911371933015,0.6813470874086016,4.502599723524052,0.6534633403470069
