PEOE_VSA1;PEOE_VSA2;PEOE_VSA3;PEOE_VSA4;PEOE_VSA5;PEOE_VSA6;PEOE_VSA7;PEOE_VSA8;PEOE_VSA9;PEOE_VSA10;PEOE_VSA11;PEOE_VSA12;PEOE_VSA13;VSA_EState1;VSA_EState2;VSA_EState3;VSA_EState4;VSA_EState5;VSA_EState6;VSA_EState7;VSA_EState8;VSA_EState9;SlogP_VSA1;SlogP_VSA2;SlogP_VSA3;SlogP_VSA4;SlogP_VSA5;SlogP_VSA6;SlogP_VSA7;SlogP_VSA8;SlogP_VSA9;SlogP_VSA10;SlogP_VSA11;SMR_VSA1;SMR_VSA2;SMR_VSA3;SMR_VSA4;SMR_VSA5;SMR_VSA6;SMR_VSA7;SMR_VSA8;SMR_VSA9
0.0;0.0;0.0;10.523783109476973;0.0;31.859887795898697;6.4208216229260096;11.750911269987437;12.138442625584547;4.324258493532198;0.0;0.0;0.0;-0.5528472222222223;0.0;17.354451530612245;0.0;0.0;4.071666666666667;0.9679166666666665;0.0;0.0;0.0;9.654348140593624;0.0;22.66222573506152;12.841643245852019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.523783109476973;0.0;0.0;17.165901739384218;5.330089647061427;0.0;0.0;12.138442625584547
4.736862953800049;0.0;4.794537184071822;0.0;0.0;71.29006748962323;13.344558822616634;5.573104530069267;6.606881964512918;0.0;0.0;0.0;0.0;5.036977164634924;11.08140304042891;0.0;0.48803634353712777;-0.2584035657599244;0.0;12.958895042283249;8.026425308209046;0.0;0.0;12.576187252464766;9.53140013787187;0.0;78.05569062864136;12.152040213667764;0.0;0.0;0.0;0.0;0.0;9.53140013787187;0.0;0.0;0.0;78.05569062864136;6.606881964512918;12.152040213667764;0.0;0.0
20.426109579362823;0.0;9.589074368143644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.207932775496605;0.0;0.0;0.0;19.543703703703706;32.52592592592593;0.0;-3.5372222222222214;0.0;-4.532407407407408;0.0;0.0;0.0;44.57265293076312;9.589074368143644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.015183947506465;0.0;0.0;0.0;12.207932775496605;0.0;0.0;0.0;0.0
14.210588861400147;18.889678705255914;8.417796984328938;9.289194512243443;0.0;20.268296022307258;55.611614800920385;18.80796704598726;18.739616101436138;17.251877273314598;18.127505801551116;5.879988336435371;21.489737777811097;45.44430070473567;32.67134392417161;0.0;0.47754086652800876;-0.1904306002086178;7.55924622028142;5.175383771454006;6.376024233124713;-2.7634091200868087;19.769855756452152;72.9965410340638;10.023291153407584;0.0;54.949285481786475;46.21869957351072;0.0;5.647177220767728;0.0;0.0;17.37901200300318;27.422923029800906;0.0;18.589798849355713;0.0;43.923328789838436;40.08176547102766;58.00938597643894;0.0;17.37901200300318
4.552749873690364;0.0;8.417796984328938;0.0;0.0;6.06636706846161;37.10711151969846;0.0;4.895483475517775;10.118126859033554;0.0;0.0;0.0;31.62251133786848;-0.16148148148148112;0.0;1.7864120370370375;0.0;4.335763888888889;0.0;3.6255442176870747;-4.292083333333332;29.557286032607934;12.9705468580193;10.118126859033554;13.847474399381248;11.126902983393991;23.094584680902603;0.0;0.0;0.0;0.0;0.0;42.52783289062724;0.0;0.0;0.0;18.742957874899023;0.0;29.32600418877882;0.0;0.0
0.0;0.0;0.0;70.24664076279713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.826873879418166;0.0;195.84536899250443;0.0;0.0;0.0;-44.9488418839758;0.0;-12.06319377519526;0.0;0.0;0.0;35.78894435791636;0.0;0.0;0.0;11.90751710818523;0.0;0.0;0.0;70.24664076279713;0.0;70.24664076279713;0.0;0.0;0.0;35.78894435791636;0.0;11.90751710818523;0.0;0.0
0.0;9.589074368143644;0.0;0.0;0.0;24.26546827384644;0.0;11.126902983393991;0.0;0.0;12.57232104625911;0.0;0.0;0.0;20.45462962962963;0.0;0.8842592592592597;0.0;6.6537037037037035;1.3407407407407406;0.0;0.0;0.0;12.57232104625911;0.0;0.0;20.715977351537635;24.26546827384644;0.0;0.0;0.0;0.0;0.0;9.589074368143644;0.0;0.0;0.0;0.0;0.0;35.392371257240434;0.0;0.0
15.319582184522117;4.899909730850478;0.0;0.0;0.0;0.0;0.0;19.634269217737724;19.820645893538753;0.0;0.0;0.0;0.0;0.0;1.7916666666666667;25.455;0.0;0.0;0.0;0.0;1.7533333333333336;0.0;0.0;59.674407026649064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.319582184522117;0.0;4.899909730850478;0.0;0.0;39.45491511127648;0.0;0.0;0.0
15.319582184522117;9.452659604540841;0.0;8.417796984328938;0.0;76.84386594294796;30.537828874472233;19.634269217737724;24.71612936905653;0.0;0.0;0.0;10.118126859033554;31.197897508305026;1.7889622694630538;25.455;0.9811950161120091;0.0;6.608718340888463;13.800868675794975;3.9950643848719762;-4.077706195435501;0.0;72.64495388466838;16.538948481959565;0.0;76.69540492064773;29.160951749364212;0.0;0.0;0.0;0.0;0.0;28.290129042541416;0.0;4.899909730850478;0.0;82.44825852739453;39.45491511127648;29.828919765543436;0.0;0.0
5.316788604006331;9.589074368143644;0.0;0.0;11.600939890232516;0.0;24.26546827384644;18.17457496607118;5.880003444970339;0.0;5.783244946364939;5.907179729351506;0.0;0.0;21.81660619803477;2.6057126322751323;1.2201152683295544;-0.2898997613448664;6.605493827160494;0.0;1.4283999433106578;0.0;5.316788604006331;17.570428120686785;4.794537184071822;0.0;17.28172587545944;24.26546827384644;0.0;0.0;0.0;5.687386274683562;0.0;9.589074368143644;0.0;0.0;0.0;6.923737199690624;11.19679204897667;29.828919765543436;0.0;0.0
24.85098232239399;4.9839785209472085;4.39041504767482;0.0;0.0;51.979723149353475;35.09544921264;42.74157705332385;24.508742734857986;5.817220841045895;0.0;0.0;0.0;19.171343929106754;15.633905943168624;30.886828984537075;4.993944803676497;-1.5465352122904628;6.20336949223195;0.26357998322825194;8.456192796683487;1.604035946324491;34.66381342744864;40.484068915354605;16.13828210238479;5.817220841045895;74.8871631100282;30.34148838068032;0.0;17.202923090227873;0.0;4.39041504767482;0.0;58.79868340267674;0.0;4.9839785209472085;0.0;71.18721887694682;7.109797541277533;58.673468194817126;0.0;11.126902983393991
4.5237471617118175;4.5237471617118175;4.565048284931329;0.0;0.0;34.45462098787249;42.92538482411462;10.225573122579203;11.629515278254244;5.749511833283905;0.0;0.0;0.0;23.987287939867304;0.0;0.40407549130763476;0.0;1.0889494362559846;5.143096025447216;0.9019453630217518;0.9457992785889315;0.0;4.5237471617118175;12.359735571259707;9.088795446643147;0.0;20.268296022307258;22.671820721217244;5.022633313741326;0.0;0.0;0.0;5.749511833283905;13.612542608354964;0.0;0.0;0.0;20.268296022307258;12.359735571259707;27.694454034958568;0.0;5.749511833283905
5.106527394840706;0.0;0.0;0.0;0.0;0.0;79.90534601812739;3.5701822710653963;7.140364542130793;5.749511833283905;0.0;0.0;0.0;2.978703703703704;0.0;9.312407407407408;0.0;0.3903851851851854;3.8861407407407405;0.0;0.0;0.0;0.0;5.106527394840706;0.0;10.710546813196189;0.0;12.13273413692322;0.0;0.0;0.0;0.0;5.749511833283905;5.106527394840706;0.0;0.0;0.0;0.0;0.0;22.843280950119407;0.0;5.749511833283905
4.736862953800049;9.589074368143644;0.0;0.0;12.343784214475903;25.496599036284394;37.67721264469931;11.993926152995277;12.338727669087403;6.103966387748303;5.783244946364939;0.0;0.0;5.62646022297808;24.394866259807415;0.0;2.5810076472048875;2.3917551446402463;0.0;7.531142160493;10.058101898209706;0.0;0.0;17.856516622065094;14.325937321943691;29.59458677619547;47.46032924430514;22.795333697041684;0.0;0.0;0.0;0.0;0.0;14.325937321943691;0.0;0.0;17.250802561719567;53.564295632053444;0.0;22.795333697041684;0.0;12.343784214475903
0.0;0.0;0.0;0.0;0.0;48.53093654769288;28.67462758971399;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.753333333333334;0.0;17.309814814814814;1.1035185185185186;0.0;0.0;0.0;0.0;6.4208216229260096;0.0;11.126902983393991;48.53093654769288;0.0;11.126902983393991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.4208216229260096;0.0;59.65783953108687;0.0;11.126902983393991
4.9839785209472085;9.77851570501903;0.0;0.0;0.0;13.344558822616634;18.638695065972705;11.760295063310071;0.0;0.0;4.771065770590158;0.0;5.559266895052007;0.40365740740740774;16.224652305366593;0.0;0.7763425925925931;0.0;1.5409722222222222;1.8772685185185183;2.053648904006047;0.0;5.559266895052007;9.967957041894417;6.4208216229260096;4.771065770590158;19.038486817465095;10.860904252533432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.967957041894417;0.0;19.765380445542643;0.0;26.88516491302406;0.0;0.0
9.473725907600098;5.316788604006331;22.72896621692467;14.951935562841626;0.0;12.13273413692322;19.056471336613846;0.0;19.78304657425206;10.719887973517702;0.0;5.948339280986494;10.023291153407584;35.960711985085716;34.74881478104507;2.158402620307382;-0.214838154269972;-0.8068902889438596;4.115620990578154;0.0;1.538326924006262;-1.9168155244754144;14.775746422258468;49.58974743001555;14.760154107207633;6.923737199690624;16.182393173768745;29.160951749364212;0.0;0.0;0.0;10.742876465058316;6.010464839586836;27.480597260072678;0.0;19.67403042729371;0.0;11.819220675208399;19.536383686561397;35.65332426354336;0.0;6.010464839586836
4.736862953800049;4.794537184071822;0.0;0.0;0.0;129.92517918881407;18.75954929201341;6.4208216229260096;6.606881964512918;0.0;0.0;0.0;0.0;5.4722944319135;11.84890885376227;0.0;0.0;0.5783338284272361;0.0;25.76918212585215;7.331280760044844;0.0;0.0;12.576187252464766;9.53140013787187;5.917906046161393;149.1876440575921;0.0;0.0;0.0;0.0;0.0;0.0;9.53140013787187;0.0;0.0;5.917906046161393;149.1876440575921;6.606881964512918;0.0;0.0;0.0
4.736862953800049;9.589074368143644;0.0;0.0;6.578935683598497;31.572619143118278;44.098034267625316;5.573104530069267;12.338727669087403;6.103966387748303;5.783244946364939;0.0;0.0;5.6607572751322754;24.462802216597538;0.0;2.79756271811602;0.03092673952296976;0.0;4.306924420869;13.824359963095533;0.0;0.0;17.85651662206509;14.325937321943691;17.250802561719567;47.46032924430513;35.450289487474066;0.0;0.0;0.0;0.0;0.0;14.325937321943691;0.0;0.0;17.250802561719567;53.56429563205343;0.0;35.450289487474066;0.0;0.0
5.316788604006331;0.0;13.556770721936878;0.0;0.0;35.33461391738825;60.845137977466635;11.959746875309353;14.940750103000427;0.0;0.0;10.023291153407584;0.0;23.345151948520453;0.1354523424596179;9.570522844948952;3.1261992945326282;0.1471252204585538;10.835334047199126;1.8270576656588562;0.0;-1.8561654520623674;10.455762341614273;15.465468967006128;10.023291153407584;0.0;41.49174459625236;41.293685886287435;10.045266627482652;0.0;0.0;0.0;0.0;8.417796984328938;0.0;5.316788604006331;5.138973737607942;29.69687359667915;7.04767198267719;63.1338235133433;0.0;0.0
9.473725907600098;4.794537184071822;4.794537184071822;0.0;0.0;11.600939890232516;76.22588534645539;16.149536297135317;6.103966387748303;5.749511833283905;11.384295757348628;0.0;0.0;10.905199669433943;24.480738160813797;0.5794565267030307;-0.03930888401554644;-0.06585760171674138;13.358976852247492;-0.21319601540845623;6.852452754962988;0.0;4.736862953800049;23.45756743304878;9.53140013787187;0.0;43.61638896622831;48.53093654769288;5.022633313741326;0.0;0.0;0.0;5.749511833283905;19.06280027574374;0.0;0.0;0.0;39.399965997494476;0.0;64.6804728448282;0.0;5.749511833283905
21.46448170982091;0.0;0.0;0.0;0.0;71.13195342895074;12.841643245852019;0.0;27.687772353944144;0.0;0.0;0.0;0.0;1.1227777777777779;0.0;0.0;0.0;0.0;0.0;17.385559342407078;3.6210024546476633;6.870660425167481;16.981450852126283;32.17080321163877;0.0;0.0;83.97359667480276;0.0;0.0;0.0;0.0;0.0;0.0;21.46448170982091;0.0;0.0;0.0;83.97359667480276;27.687772353944144;0.0;0.0;0.0
5.106527394840706;0.0;0.0;0.0;0.0;59.74152440352857;21.95688392218755;0.0;0.0;5.749511833283905;0.0;0.0;0.0;0.0;0.0;10.260046296296297;2.028981481481482;0.4560185185185188;6.037731481481481;0.0;12.717222222222224;0.0;0.0;5.106527394840706;10.82998093879356;0.0;52.66932618153773;18.19910120538483;0.0;0.0;0.0;0.0;5.749511833283905;5.106527394840706;0.0;0.0;0.0;52.372404136937305;0.0;29.32600418877882;0.0;5.749511833283905
4.736862953800049;4.794537184071822;0.0;0.0;0.0;11.64912463690315;40.0336764678499;12.841643245852017;0.0;5.601050810983688;0.0;0.0;0.0;5.344223356009071;10.928722442680776;0.0;1.141782407407408;0.28831018518518525;0.0;5.559028722600151;7.654599552784076;0.0;0.0;11.570356098935537;9.53140013787187;5.917906046161393;46.95741366754052;11.64912463690315;0.0;0.0;0.0;0.0;0.0;9.53140013787187;0.0;0.0;5.917906046161393;52.558464478524215;0.0;11.64912463690315;0.0;0.0
0.0;0.0;0.0;0.0;20.39472723320415;47.46734805431147;24.26546827384644;11.126902983393991;10.045266627482652;0.0;0.0;11.648808995999854;0.0;0.0;0.0;17.356312008342435;1.3886579323087265;0.7618584656084664;14.547163074664276;0.0;0.0;0.0;0.0;20.39472723320415;0.0;0.0;0.0;48.53093654769288;10.045266627482652;22.775711979393847;0.0;0.0;0.0;0.0;0.0;20.39472723320415;0.0;0.0;0.0;58.57620317517553;0.0;22.775711979393847
10.423315998847038;4.794537184071822;0.0;0.0;11.600939890232516;0.0;0.0;0.0;0.0;12.610820192469824;0.0;5.907179729351506;0.0;0.0;10.00875;10.057052469135803;0.0;-0.45391975308641963;0.0;0.0;-0.34171296296296294;0.0;5.316788604006331;23.624527316662032;4.794537184071822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.901064578912528;0.0;5.316788604006331;0.0;0.0;12.610820192469824;0.0;0.0;0.0
9.047494323423635;0.0;0.0;11.761884949391115;0.0;18.305461995803782;31.407184094766688;11.505707213493578;13.213763929025836;0.0;0.0;5.693537600778055;0.0;11.014989134542706;0.0;0.0;-2.022856355505165;3.307730694129504;0.0;0.0;7.370785619803477;0.0;0.0;30.472324749266203;20.85435041206228;0.0;20.771211599071872;0.0;0.0;0.0;0.0;0.0;0.0;9.047494323423635;0.0;0.0;0.0;20.771211599071872;30.472324749266203;0.0;0.0;0.0
0.0;0.0;8.417796984328938;0.0;0.0;69.60563934139509;0.0;0.0;0.0;0.0;0.0;9.837253136417502;6.249135838701101;16.510416666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-4.421296296296296;0.0;14.666932823030038;9.837253136417502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.417796984328938;0.0;0.0;0.0;6.249135838701101;0.0;0.0;0.0;0.0
9.473725907600098;0.0;9.589074368143644;0.0;0.0;24.974377382775238;63.49930712033131;0.0;11.126902983393991;12.207932775496605;0.0;0.0;0.0;11.222941546989166;25.000766880826404;0.0;0.6460794595616024;-0.8090848870412355;6.828324987402368;10.444305345595026;0.0;0.0;0.0;24.146543351400304;9.473725907600098;0.0;84.92419358079773;24.26546827384644;0.0;0.0;0.0;0.0;0.0;19.06280027574374;0.0;0.0;0.0;76.41614900475672;0.0;35.392371257240434;0.0;0.0
9.473725907600098;0.0;9.589074368143644;0.0;0.0;48.53093654769288;36.39820241076966;0.0;11.126902983393991;11.49902366656781;0.0;0.0;0.0;10.589505857898715;24.723589695137314;0.0;0.3097855253212398;-0.3971454443424125;23.774264365985147;0.0;0.0;0.0;9.473725907600098;11.938610575903699;0.0;0.0;20.715977351537635;84.92913895846256;0.0;0.0;0.0;0.0;11.49902366656781;19.06280027574374;0.0;0.0;0.0;0.0;0.0;96.05604194185656;0.0;11.49902366656781
15.207393384762284;5.20725302477729;9.184952231746642;5.063217724965349;0.0;12.142387175295491;42.47422251760354;12.487188691387619;6.041840829147961;29.16972272864591;0.0;0.0;0.0;24.394477906837405;10.97401164382532;10.023189597725548;5.0385840162846485;1.29137547588392;11.277194374410456;3.501166985032702;0.0;0.0;15.207393384762284;28.447392478976973;0.0;5.817220841045895;6.4208216229260096;60.68297676136064;0.0;0.0;0.0;9.184952231746642;17.248535499851716;23.865931164124028;0.0;5.063217724965349;5.733667477162185;18.566628839822272;0.0;66.50019760240654;0.0;17.248535499851716
24.43774699441353;9.361636831863176;4.9839785209472085;0.0;0.0;60.160755107851486;48.88539110215728;55.25652552180254;18.26357352714833;17.26784432613229;0.0;0.0;5.907179729351506;7.657499252184163;34.324901332078554;13.349357102225763;4.2470722655867865;0.08330999516964965;26.898485466712568;1.7960581112610332;6.64331647478148;0.0;44.30058611209916;59.1133805050556;0.0;6.923737199690624;33.33364254607672;91.12598253007565;0.0;27.847690693310078;0.0;5.687386274683562;5.749511833283905;48.98975074939233;0.0;14.450987899589041;0.0;13.847474399381248;37.685817319013694;107.9468135083181;0.0;22.82475409766439
14.94991774348146;4.794537184071822;0.0;0.0;0.0;0.0;103.66789871520923;0.0;17.131368436122198;11.49902366656781;5.749511833283905;0.0;0.0;8.255790897464996;10.775986052193769;18.36672284811975;0.7397561833375326;0.665140572945841;8.617828027370523;-0.010524673641520765;0.0;0.0;4.736862953800049;16.182360077633263;11.21535880699783;10.710546813196189;5.563451491696996;30.33183534230805;0.0;0.0;0.0;0.0;17.248535499851716;19.744454927553285;0.0;0.0;0.0;6.4208216229260096;0.0;46.60583364720124;0.0;17.248535499851716
0.0;10.114318268765572;0.0;0.0;0.0;30.33183534230805;5.563451491696996;6.076020106833881;4.923311048817671;0.0;0.0;6.199954889820448;0.0;0.0;9.41220663265306;9.891373299319728;0.8372222222222223;0.0;9.141605253212395;2.384259259259259;0.0;0.0;0.0;4.923311048817671;0.0;10.114318268765572;5.563451491696996;36.5317902321285;0.0;6.076020106833881;0.0;0.0;0.0;4.923311048817671;0.0;0.0;0.0;0.0;0.0;52.20955999259107;0.0;0.0
9.636772684650527;0.0;13.556770721936878;0.0;11.761884949391115;0.0;69.23650425102305;17.003691373127346;4.895483475517775;11.49902366656781;0.0;10.023291153407584;0.0;29.14026276075893;3.2203973878220813;5.226406597397066;1.8967007590073068;1.33431783824641;10.570943510120099;2.031779662994143;2.573502891859223;0.07181814646325879;9.87583669140799;33.668819864045204;16.56804755932016;6.923737199690624;11.126902983393991;46.189169361805206;0.0;0.0;0.0;0.0;11.49902366656781;13.154659938128987;0.0;4.899909730850478;5.138973737607942;23.25946055663875;20.351113148865785;47.52510539416365;0.0;11.49902366656781
0.0;0.0;0.0;0.0;0.0;88.33653479347062;29.32600418877882;10.045266627482652;5.917906046161393;0.0;0.0;3.792535935529771;0.0;-1.5011678004535143;0.0;1.1942138552952053;1.6148047367094995;-0.45512345679012367;14.508032739844909;0.0;0.0;0.0;0.0;3.792535935529771;0.0;0.0;17.044809029555385;48.53093654769288;10.045266627482652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.710441981691165;0.0;69.70310615856953;0.0;0.0
0.0;0.0;8.78083009534964;21.9520752383741;0.0;19.64103406104326;0.0;0.0;0.0;8.073872300533118;0.0;0.0;5.545803322085039;85.27519290123456;0.0;0.0;-5.001736111111111;-5.953896604938271;0.0;-6.2115277777777775;2.2697916666666664;-3.9333796296296306;0.0;25.718503308156208;0.0;0.0;0.0;0.0;19.64103406104326;0.0;0.0;30.732905333723743;0.0;30.732905333723743;0.0;0.0;0.0;37.285665068666354;0.0;0.0;0.0;0.0
4.736862953800049;4.681802935145185;13.764808616296847;13.879511903650677;0.0;29.26824684892664;17.696185628620217;15.963172673644046;13.151638370425493;12.654640149529083;0.0;0.0;0.0;55.93300458105818;3.7313482221592342;4.4263455276658;0.4274379566641473;-0.7443595679012349;4.468789682539683;-5.840999525839141;-0.6118820861678009;0.0;0.0;33.90537948344702;11.281619359712625;0.0;11.48135753785839;30.85374135491391;10.045266627482652;0.0;0.0;17.56166019069928;0.0;22.298523144499327;0.0;14.76446326439343;0.0;24.996696706614646;6.606881964512918;46.462459474093556;0.0;0.0
11.46733495432437;0.0;0.0;0.0;0.0;6.06636706846161;18.19910120538483;11.374772549367124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.183148148148149;0.0;7.150185185185185;0.0;0.0;0.0;11.46733495432437;0.0;0.0;0.0;0.0;24.26546827384644;0.0;0.0;0.0;11.374772549367124;0.0;0.0;0.0;0.0;0.0;0.0;11.46733495432437;24.26546827384644;0.0;0.0
0.0;0.0;0.0;0.0;0.0;103.73897712034541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.419559716555014;4.580440283444987;0.0;0.0;0.0;0.0;0.0;103.73897712034541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.73897712034541;0.0;0.0;0.0;0.0
4.736862953800049;0.0;13.575367279421462;61.46581066744749;0.0;6.578935683598497;0.0;6.076020106833881;0.0;0.0;6.606881964512918;0.0;0.0;210.24182608009357;10.469235481959165;0.0;0.0;-57.32302979895151;0.0;-5.939526118387571;-0.698505644713673;0.0;0.0;60.459336173985996;9.53140013787187;0.0;0.0;12.654955790432378;0.0;0.0;0.0;70.24664076279713;0.0;79.778040900669;0.0;0.0;0.0;47.883148921521226;6.606881964512918;12.654955790432378;0.0;0.0
0.0;0.0;4.39041504767482;26.34249028604892;0.0;0.0;0.0;0.0;6.4208216229260096;0.0;6.1716753955102925;0.0;0.0;84.0127314814815;0.0;0.0;0.0;-15.813657407407408;0.0;-5.6157407407407405;0.0;0.0;0.0;23.939262899794024;0.0;0.0;6.4208216229260096;0.0;0.0;0.0;0.0;30.732905333723743;0.0;30.732905333723743;0.0;0.0;0.0;30.360084522720033;0.0;0.0;0.0;0.0
