index;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;LogP_scaled;TPSA_scaled;NumRotatableBonds_scaled;Peso_Molecular_scaled;Dobles_Enlaces_scaled
24;4.196582510441794e-17;3.728929774613696e-17;1.0238122729441002e-16;-3.636731407981901e-17;-8.907309958242582e-18;1.6934952716034588e-17;1.1061112353885835e-16;-3.5642146104608775e-17;9.566954766301111e-17;1.851592793400049e-16;-1.5206603346550173e-16;-7.407258636106153e-18;1.2515477583964538e-16;-1.278087155610385e-16;6.131946634710179e-17;1.317167706554791e-16;1.906289550143861e-16;-6.539849493854884e-17;7.697953397166144e-18;-1.2405485931293156e-16;3.197056221221436e-17;8.257718092098335e-17;-2.2017617974422586e-16;-2.081781194318833e-16;1.0;-1.9474015859011913e-16;1.1059403861155536e-16;-3.475972126366338e-16;1.4286024048481813e-16;-1.3258223262976318e-16;1.3006491743481336e-16;4.843500638367202e-16;2.0280453676959466e-17;1.567018465782607e-16;3.404951160382398e-16;3.629036293081671e-17;4.049116903090023e-17;9.237542328613153e-17;5.609436095744211e-17;8.923171162929747e-17;-1.154959669694874e-16;-1.3759624236439557e-16;-6.662768637918357e-17;-1.0791380818369262e-16;2.259050850213002e-17;-1.273891602943017e-16;-2.4789395405066497e-17;-1.280296767448654e-16;-2.609935126302428e-16;6.600039081914929e-17;7.38755015626509e-17;6.538721339491514e-17;1.7161729458618404e-16;-2.3034960494471644e-16;2.650694250088298e-16;-7.743849257614826e-17;-4.450328980767546e-17;1.2335130749735915e-16;-2.9908278782603095e-16;-1.238414273090404e-16;-1.321713427541261e-16;1.0440235210491297e-16;1.0591164538520627e-16;-2.5076323953207976e-17;2.2575557108125368e-17;-9.051969054810945e-17;2.4745539846733062e-17;1.2437584722102171e-17;-2.051607998041373e-16;-2.4265343618319715e-17;1.159678649769276e-16;-5.770912713593688e-18;-1.0820944821594339e-16;1.1267394219456101e-17;1.6995213458387953e-17;-4.466097175233368e-17;-1.0307843045181465e-16;-3.017511652967118e-17;5.666370866470433e-17;3.1688151465156564e-17;-1.1988300815762003e-16;-8.885523120285742e-18;-1.7646994681053579e-16;3.2900551581584667e-17;-1.0914669419088842e-16;5.4838397257620693e-17;-1.8647846662426796e-17;-2.4778973958773128e-17;1.6975865890353518e-17;-8.792985399694627e-17;7.157643178466012e-18;-8.4784422251835e-18;-3.1496198948178537e-16;-2.1648166379687987e-16;-2.0137171105037665e-16;-3.358426152393407e-17;-1.6187734776133164e-18;1.0708577475058118e-17;1.580919454276534e-17;7.817613967185387e-17;-0.01512926033309555;-0.07279890575776463;-0.08466848635232807;0.002345542040875626;0.10795403894808987
25;3.923350944322389e-17;-1.4470114507882734e-17;-8.49257669038719e-18;-1.5958759378155568e-19;-5.558850059166435e-17;4.3514290198994664e-17;4.640309175978429e-17;-1.6901903010668454e-17;1.3038557400767172e-16;6.338066208672886e-17;-6.404691564542118e-17;-1.4453038585015865e-17;-2.328372712534879e-16;-1.8779496268770567e-16;1.2992471520826893e-16;6.23374273494935e-17;2.0397873078909684e-16;-1.1389106518271858e-17;-1.5471572341651108e-16;-8.731708889264526e-17;1.7205687425223586e-16;-2.83425644883326e-16;7.816423878157589e-17;2.05823413408786e-16;-1.9474015859011913e-16;1.0;1.6947041692624016e-16;-1.0856955284254834e-17;-1.3189582386384155e-17;-1.171256071516799e-16;3.4387217782720795e-17;1.6514059937114898e-16;4.707686113691199e-17;2.831696602044914e-16;1.543605964640965e-16;-7.824414962249012e-17;1.5589184943893537e-16;-3.736529172187263e-17;2.90267457656579e-16;1.376522291499573e-16;-1.8151141720411482e-16;-1.9354812305268192e-16;1.822730239428211e-16;-1.2087499851499002e-17;6.974936077766568e-17;1.4338504938989005e-16;1.031759342065025e-16;-1.669892001570583e-16;7.888256083221668e-17;-2.2753793570354775e-17;3.060434225069291e-16;-7.706095561707639e-17;-3.556041051733558e-16;-1.059578588496278e-16;-2.0120370304955233e-16;-7.832750956715997e-17;4.663089380203793e-16;1.535204607717201e-16;-6.99531787897797e-17;-2.3863970707191104e-16;-1.0257078249897144e-16;-3.419276169645311e-17;1.5104754505571368e-16;2.272237717234227e-16;-5.946610684031263e-17;8.91225068401605e-17;6.904851442387257e-17;-1.017815610162746e-17;2.3068513574992026e-16;2.1195003050813898e-16;-9.073514831912596e-17;1.4517883297896274e-17;3.840013126586592e-17;1.857266773094123e-16;-1.1457010141211765e-18;-7.291587558591055e-17;6.217461063318021e-17;2.0907760902667218e-16;-2.3946224800931168e-18;9.247924405990475e-20;5.592034969501822e-17;4.698257288225723e-17;8.889317977823306e-18;-3.244428066802034e-18;1.3022949520769823e-17;5.912039134672053e-17;-6.818314622328873e-17;2.8051290283235876e-17;-4.2526917650832274e-17;-1.1825993445476935e-16;-1.73488619588853e-17;6.275316153493284e-17;-9.257827045946068e-17;-1.8267388147072398e-16;-1.574877135648879e-16;-6.215263411415166e-17;5.438143857612535e-19;-2.3853213622223425e-17;7.454764457962212e-17;1.208916434119507e-18;-0.07450305255243535;0.06939065273306044;0.05292988112461636;-0.001572812278011305;-0.0006053527896237816
26;-4.57612195240844e-17;-6.142177798100596e-17;-4.3299510643585105e-17;9.57276722482233e-17;3.4082612106008593e-17;-7.861919771225134e-17;-1.0444121784684728e-17;4.037964957081362e-17;1.235881561199892e-16;1.9720536433210603e-16;1.9400167838214298e-16;-2.576454330669904e-16;2.768269470873547e-16;-4.260135653071673e-17;1.1620120529310955e-16;-5.867881085159498e-16;3.5454183218353544e-16;-2.5244128902268666e-16;2.2049940767322998e-16;1.0259428525281294e-17;-3.890858069351424e-16;-1.0256466771769738e-16;9.683179717094034e-18;5.706919767469839e-17;1.1059403861155536e-16;1.6947041692624016e-16;1.0;-1.559929958814018e-16;-2.2010286603821828e-16;2.583662055257336e-16;-8.282542872778951e-17;3.4905424751765935e-17;1.4482377174536855e-16;-6.228549083482386e-18;9.671003746037483e-17;3.2523888543564837e-16;-1.907307795213159e-17;-3.231432256469395e-17;-3.187624290908718e-17;3.5159132289766304e-17;-2.1452348473717542e-17;-2.6554163054410943e-17;-6.638418948705899e-17;1.0562022603134068e-17;-4.756579596192833e-16;-2.8337722453815087e-16;1.1132558573648365e-16;1.66175942748662e-16;-2.0906720745767643e-16;1.2358389862096355e-16;1.7922164835408166e-16;-7.314928499047168e-17;1.3281731200578419e-16;9.416132015705701e-17;-2.0969120756546884e-16;2.5331138963012996e-17;5.819258015287141e-17;1.46521264801296e-17;-1.0534374214455552e-16;-4.702872718346389e-17;-4.087688423199849e-17;-8.671839921253953e-17;3.224802411023379e-17;-1.1178841633621897e-16;5.361026735923364e-17;-6.303458134342307e-17;6.833746693959665e-18;-4.874325608812826e-17;-4.5001890672815414e-17;9.20491077364501e-17;3.076227821161423e-17;-3.502987357343096e-17;-5.979450264869373e-17;5.684940256993688e-17;-1.575848972975019e-16;-1.5300531579324958e-17;1.2346401934057648e-16;1.9894201986724106e-16;2.0517618453723438e-17;-9.122530193609674e-17;-1.2658345475024519e-18;-6.572264651510028e-17;-1.6399997916873497e-16;-3.3343457722026735e-17;-2.5783868461506014e-17;2.459307725297397e-16;2.825825530633553e-17;-3.38340098675178e-17;-8.375487098966445e-17;-3.318819346147683e-17;1.0718439203663681e-17;-4.672194409721557e-18;-1.2903921049314177e-16;-1.310177451438236e-16;-6.732228947717634e-17;2.951509633889908e-17;2.257347646865936e-16;-5.00125244686167e-17;-4.555236553074567e-18;1.501194126712597e-17;0.0740252817454685;-0.030209529668412394;-0.020963108539425932;0.013594873266650032;0.14689699516118823
27;-2.0202989588697108e-17;-1.0238022566516765e-17;-5.377459148442712e-17;5.968159447903262e-17;-1.5706817012324666e-16;-1.0850510307962096e-16;-6.556187960053733e-18;1.8312892374269145e-16;1.207346291656861e-16;1.117222697729027e-16;8.15607648194944e-19;4.345902588383951e-17;-1.0961785450028316e-17;-1.0545094549178344e-16;1.260062698550744e-16;1.2143828520186644e-16;3.471335131801143e-18;1.0731537426710195e-16;1.7275263924755734e-16;6.429407040148861e-17;-4.1045156348329506e-16;-1.5881237587390253e-16;5.65163109994333e-17;-7.449666556970107e-17;-3.475972126366338e-16;-1.0856955284254834e-17;-1.559929958814018e-16;1.0;-2.0551914891897225e-16;5.52722003875831e-16;-1.3347911893287178e-16;2.0296291691856743e-17;-2.1318049884115863e-16;-4.7924474292793076e-17;7.701765242883653e-17;-1.5520607425781324e-16;-2.5396567159470934e-16;2.653983993133134e-16;1.0444613161620264e-16;-2.61649931505444e-16;1.293639164228884e-16;8.701493423216999e-17;1.8522446320845398e-16;1.1632764667118454e-16;8.917827817169558e-17;-2.0792001715019295e-16;-2.5061454882041287e-17;-1.7108822172354732e-16;5.1039310901478017e-17;-2.615368941420688e-16;-1.5387368156435703e-16;-4.329582863693236e-17;-6.560076925055629e-17;5.182723887195792e-17;-2.0101589718001527e-18;-2.5036178990907973e-17;2.361746424078209e-16;1.6511268777139534e-16;1.0161420814435716e-16;2.401639136546156e-16;1.0335922000249477e-16;-1.9361215292135204e-16;3.808968538477942e-17;1.4350137519476832e-16;1.4531432000049158e-16;-1.3597819890886916e-16;-3.7064454397334496e-18;-1.902704905006283e-16;2.0190967495760633e-17;-2.072187942547261e-18;1.1822920048940822e-16;-1.4497761710838317e-16;1.7263667136256033e-16;-1.2245557616845158e-16;-2.7638834006960425e-17;1.9433887182820436e-17;-2.3704223729854905e-17;-6.55751181675687e-17;-1.839269567664957e-17;9.326536403363958e-17;-4.967224190626274e-17;-7.799406535565554e-17;3.0975967432671257e-17;7.444044538655699e-17;2.2423940916276463e-17;1.3491718179240303e-16;7.418044613515317e-17;2.4704417592212434e-17;-4.4744593563084024e-17;6.869201001771288e-17;-6.246556406846398e-17;-5.062381859483818e-17;-1.5287756995956484e-16;-1.5056162986037365e-17;-1.5486744037061063e-16;4.9951116844706915e-17;1.1097503208535818e-16;3.399286559950632e-17;-3.6147990212275854e-17;-1.6103568733461895e-16;0.06811314800490213;0.07721534964484895;0.10239877411186483;0.01545328685218346;0.010304144709893968
28;-2.52916906330486e-17;-3.9003024982355696e-18;5.020157505512014e-17;6.882845982940246e-17;-7.439478123678882e-17;1.1323561270157654e-16;3.3889244926647794e-17;2.1266409582548137e-16;3.733220181133065e-17;6.548868839790868e-17;-1.8552488890132572e-16;-5.72141241102837e-17;-2.809011124385763e-16;-2.327416899359338e-16;-7.041449806543536e-18;9.290651286316138e-17;2.4486527144993565e-16;-7.529475717829081e-17;-4.3809188198593296e-16;3.1470776893187236e-17;-2.5918973910696175e-16;-2.2172118328145334e-16;2.5384757654122463e-16;-6.451622376517227e-17;1.4286024048481813e-16;-1.3189582386384155e-17;-2.2010286603821828e-16;-2.0551914891897225e-16;1.0;-2.742076744443673e-16;1.0352361707024665e-16;2.885068402195072e-16;4.427183102172105e-17;1.4012500085167345e-16;-1.4484535051876132e-16;1.0107205081722793e-16;3.4513786113135405e-16;-1.984023702566273e-16;-2.1549741083338356e-18;2.450597038288132e-16;-4.373106427679783e-17;-2.1454991970565587e-17;-3.8159893751724906e-16;-1.2439176262556752e-16;7.082783595619277e-17;-1.974900463432134e-16;6.857495508107565e-17;-1.9739980898736625e-16;-1.5672385494104385e-16;3.4355595943689967e-18;-1.2257505192946268e-16;1.2198548787137055e-16;4.009121206991763e-16;2.219186706728794e-16;1.7880502151005167e-16;-2.0204680464181133e-16;-1.5090077502283186e-16;5.739817093591702e-17;-8.128213600959234e-17;-1.4050157571880316e-16;-2.722779882354084e-16;1.9338881449959744e-16;-1.5415281209075083e-16;-2.8058501235899225e-16;5.983482639108574e-17;2.653903714672859e-17;-9.094164858195711e-17;9.674401497828869e-17;-2.7695712531785774e-16;-1.3228217178751139e-16;-3.774237114237992e-17;-7.143293498582147e-17;-1.1777667539707444e-16;1.3670473645650544e-17;-9.480238287695534e-17;-3.807670354670204e-17;-8.454413584002223e-17;-2.1080836750836766e-16;-9.596218454179332e-17;1.9061401849537313e-17;3.9783621927380583e-17;-6.43689657251171e-17;4.231167577576673e-17;-5.771203723054358e-18;6.747441665590093e-17;6.752078772242347e-17;3.1860314627523596e-17;-6.972971753517015e-17;-1.6447916282811813e-17;-2.8621651299731346e-17;1.0448669247610766e-16;2.3198307363364112e-18;6.557773765713849e-18;-1.3304723837070566e-16;-9.457458526745259e-17;-2.996002609951476e-17;1.1392561955563252e-16;2.9582542203649865e-17;-2.4688812964880143e-17;2.449684985673866e-17;0.03563591556098071;0.06827509190264308;-0.03451956783458996;-0.010264116429425336;-0.21719214213861532
29;-5.966490028183268e-19;-5.524946732968295e-18;-5.609203914630087e-17;-3.5588799639737107e-17;2.1130962912142457e-17;5.796833331363007e-17;4.032836674114208e-17;6.226954213769473e-17;-1.620432412609314e-16;-1.438094786684798e-16;1.2418413106149133e-16;-2.9048543266549764e-16;1.7704524484786745e-17;-2.6726080334065015e-16;1.0403199238373439e-16;7.550269455832511e-17;1.5202285659554043e-16;-1.2568085529862024e-16;5.572414230562641e-17;-4.343419962340181e-17;-5.905737641922158e-17;1.0112881440509811e-16;1.264894507291932e-16;-9.538548699116386e-17;-1.3258223262976318e-16;-1.171256071516799e-16;2.583662055257336e-16;5.52722003875831e-16;-2.742076744443673e-16;1.0;4.222472738287836e-17;-5.745782825620381e-17;4.370562569979604e-16;-9.335016149896718e-17;-7.666971913912597e-16;1.4082418440745798e-16;1.527124747247336e-16;5.468421588674974e-16;2.4911944156872953e-16;4.0281665772161565e-16;3.0377521203436647e-18;-4.909369906722044e-17;1.2319628451284372e-16;4.601808257128632e-17;-1.3832173205970816e-16;-1.246557341195494e-16;-2.409858173304909e-16;6.085312951626958e-17;2.5343724588031428e-16;2.9089960815760443e-16;-2.1903786324379675e-16;-3.625547640840266e-17;-3.8761112111823626e-16;3.711978721150109e-17;-4.2655437892651443e-16;3.727323009432453e-16;2.0775925156801955e-16;-5.649282317145336e-17;4.185045604241615e-16;3.4073007729836987e-16;9.974778950768935e-17;-2.263340126524724e-16;1.785171633309139e-16;5.548663640781351e-17;-7.510788298449658e-17;1.4845459821675141e-16;-1.4534092870035248e-17;-1.3491937930637427e-16;2.153987142005692e-17;-1.7812110502552754e-17;1.0712451746752176e-17;9.5607059266925e-17;-2.064501295976986e-16;-4.007207692939953e-17;-1.2344918804219058e-17;2.0216829932224257e-17;4.337397992605009e-17;1.067307974464241e-16;2.785105586423654e-17;-1.163366512287974e-16;6.700285238728246e-17;1.9404984432339074e-17;-2.524822440287542e-16;7.443938931570586e-17;-6.747314567393017e-17;7.06496222748232e-17;-4.387758037844192e-17;-1.1243772861134796e-16;-5.465367543066613e-17;-3.3749383315017663e-16;-1.2142453295634576e-16;1.5033779532385283e-17;-1.77538819144494e-17;4.91508352333066e-17;5.0953537236972024e-17;3.990527522014916e-17;1.0453151778152887e-16;9.214002430465466e-17;-4.93966924649865e-17;7.48624392169199e-18;-0.15371930719623889;-0.023440917942153337;0.009934084111901909;-0.011161756639981119;0.009247294955765158
30;2.4568386935408455e-17;1.2669774021102885e-17;2.819933443715088e-17;-2.99486846293573e-18;-8.048978647299031e-17;1.6210110958897385e-17;6.022201216182953e-17;2.7523742863273936e-16;1.4321035602267268e-18;-1.2583137344861415e-16;1.9620226510695462e-16;-2.2126848451745546e-16;1.927610571032076e-16;-3.57038762760615e-16;-4.299952439849501e-17;-1.0592768015617736e-16;4.758816948338689e-16;6.423949938242043e-17;2.3027621549933313e-16;4.52927190844581e-16;-5.3997279731345276e-17;2.9538858684792854e-17;3.1411978919289777e-16;2.5878815199038727e-16;1.3006491743481336e-16;3.4387217782720795e-17;-8.282542872778951e-17;-1.3347911893287178e-16;1.0352361707024665e-16;4.222472738287836e-17;1.0;-2.1246566124620782e-16;-1.8113034370478548e-16;7.103928183503857e-17;-1.3680507657114046e-16;-5.318226654952499e-17;-1.7634430436877215e-16;-1.7586341339578138e-16;-9.599963339310055e-17;3.0225972421066376e-16;-2.9365167506387475e-16;2.1594563734639896e-17;-1.2477699283165756e-16;2.397989261178778e-16;3.3142345684972655e-17;1.235201494614812e-16;6.558222558955576e-17;1.1478908286271305e-16;2.6614860200221975e-17;-1.6504214289585762e-16;1.2387617164873226e-16;1.6106288309409504e-16;8.678213600691547e-17;3.549295553546112e-17;-1.2008606991636382e-16;9.73079742007059e-18;6.676163887144466e-17;2.15762176225181e-17;-2.435537672038088e-16;-8.045098815633764e-17;-1.8725952283076584e-17;-1.1062809799843553e-16;-2.6228279580991598e-17;1.5583417889690215e-17;-7.485934317266335e-17;-1.1575888645777256e-16;9.542089710869842e-17;1.0701902954412221e-16;6.649403651868499e-17;1.243424507689986e-16;-1.7063054037541698e-16;1.866500355410159e-16;7.91253728781684e-17;-1.65954300533396e-17;4.136249955051938e-17;-1.0657829779468328e-17;2.059544399163243e-17;1.6538132157131e-16;2.2366930507252845e-17;9.476129440095848e-17;2.7956473563665726e-17;-3.977855365792553e-17;-1.0301767246014269e-17;2.110317338317919e-17;-6.778578363005791e-17;1.0740094909379576e-16;-1.0403504492468862e-17;-3.716876727504733e-17;2.90106313148098e-17;1.8714187901744756e-17;-8.122426443928608e-18;-2.4190862336335195e-17;-1.6480644323374052e-17;6.128863805923438e-17;6.35220307255224e-17;-7.343322338432871e-17;-1.301504837973271e-16;4.534047102790696e-17;3.634881590829101e-17;3.016816708003237e-17;-0.06355237796188555;0.03541204348846928;-0.023815305344855153;0.00462374499228411;0.03764452669744901
31;9.431728274028223e-17;3.669446464077023e-17;1.0678536942222314e-17;-6.001828660585032e-17;4.99424912615266e-18;-2.163042793187364e-17;-3.5973477967964564e-17;-3.3160153988587224e-17;-6.831084187746093e-17;3.617374429650987e-17;-6.182144982331828e-17;1.1598380467018607e-16;1.5626870731284402e-16;1.416701618239911e-18;-1.0087392073893003e-18;-1.4987958783019768e-16;-5.223294427063975e-17;-2.4867420293884163e-16;1.9473152163259888e-16;-9.140444859910885e-17;2.5856016305967998e-16;-1.9907680375196645e-17;1.182089471018138e-16;-6.782520853405835e-17;4.843500638367202e-16;1.6514059937114898e-16;3.4905424751765935e-17;2.0296291691856743e-17;2.885068402195072e-16;-5.745782825620381e-17;-2.1246566124620782e-16;1.0;5.4862454426612945e-17;6.162284777225473e-16;4.453107939869836e-16;1.766837607944384e-17;2.887360444872813e-16;-3.42570364039076e-16;-4.963449085610209e-16;-1.964639492611001e-16;-1.8711707390160704e-16;-7.143039161641721e-16;2.300229351568085e-16;1.9136744268155103e-17;1.2328622981231292e-16;3.1974758709171287e-16;-1.7541306538630463e-16;-3.4836499349848425e-17;-1.2856629740854254e-16;-1.4945132869284022e-16;2.080830762816159e-16;-3.6739404845064775e-17;-1.1475766965574092e-16;-9.104507642384522e-17;-1.2544414624310717e-16;-1.9409174014063075e-16;2.162441651674858e-16;-1.1502550223491203e-16;-3.254107058185567e-17;-2.2157934640850248e-16;1.6880759617627662e-16;-2.143738893133899e-16;-1.3758602884249689e-17;1.2176834378497987e-16;-6.6637734023883574e-18;-2.7659274508975108e-17;6.398654358053847e-18;5.213521981841608e-17;-1.2404886774341417e-16;2.3394266805704688e-17;-7.248191595068352e-18;1.1922794439617595e-16;3.9729009175897954e-17;1.6152725278443076e-16;-8.312086765283774e-17;-2.5592314149964882e-17;-9.278599421441464e-17;-4.63124982761904e-17;-3.2392144833566296e-17;-3.2343884350507393e-17;-9.708047589369293e-17;-6.358027899284789e-17;-5.588737455673601e-17;-7.412818944670314e-17;-8.226479325579998e-17;9.743634779490742e-17;3.7949235612948776e-17;-5.065804394801908e-17;-5.2493376473310504e-17;-2.76169233003904e-16;-1.2361250776376832e-17;-1.8853143892225213e-17;-1.688543173299682e-16;-5.048146545480524e-17;1.1113751798074768e-16;-4.9223763971253207e-17;-5.262524737017414e-17;-6.568553651047936e-17;-4.464615464445845e-17;-8.265765743151005e-17;0.014546732447894522;-0.06528716617987627;-0.08988053931218216;0.006293209798223621;0.1176934001100208
32;-1.77171688346177e-17;4.053354239852702e-17;3.830242277601296e-18;-1.9736078436373286e-17;6.524621138881989e-17;6.183212870497389e-17;2.0646393087887687e-17;5.066784517437878e-18;2.231685746322866e-17;9.342959426164093e-17;9.274001181045782e-17;-5.311396629909161e-17;2.6911726414744934e-18;6.820781417767627e-17;-6.82255202130637e-17;-6.167964556023988e-17;-1.3220900999392034e-16;-4.826635975726739e-17;-1.1431002755222106e-16;1.1863075831348224e-16;-7.517836479424753e-17;-3.014198297407437e-16;-6.019795614993824e-17;-7.772797990118115e-17;2.0280453676959466e-17;4.707686113691199e-17;1.4482377174536855e-16;-2.1318049884115863e-16;4.427183102172105e-17;4.370562569979604e-16;-1.8113034370478548e-16;5.4862454426612945e-17;1.0;1.403701158610754e-16;3.1569640217414266e-17;-2.2312617270329403e-16;4.5079306660733415e-17;-2.702796795551595e-16;3.4565445172067326e-16;2.345420573672137e-16;3.04728478426805e-16;3.809630460792201e-16;2.6760631277785026e-18;-1.2954173379638319e-16;1.2859488080338388e-16;-1.037830266053848e-16;2.2431065749121832e-17;3.7180928198494424e-17;2.837222542375234e-16;1.6647801924321066e-16;-1.082051856013107e-16;1.0083313376056332e-16;-1.5646980686175406e-16;1.0537247058822943e-16;-3.451684419751212e-16;7.930450369341833e-17;9.966507808709152e-17;9.477535437916354e-17;-7.15573101194523e-17;1.7203737091296819e-16;-8.167591022028854e-17;3.1092231199032365e-17;-7.715492627833665e-17;4.1159427043429166e-17;2.6835246352119944e-16;-1.543647175176268e-16;1.0951386335729174e-16;-1.1994641658609104e-16;-2.73897344153137e-17;-2.2390616539963435e-16;4.588248310104014e-17;1.763371195365444e-17;4.4200157183731893e-17;-1.4784433263085931e-16;2.3820859713299364e-17;-1.3096608814991085e-16;-5.601971240224142e-17;1.546139948029443e-16;6.657790463491794e-17;3.3694985169423973e-16;5.593137203375614e-17;7.037646278019698e-17;6.357741261386256e-17;-9.879737924707681e-17;8.508857901668112e-17;5.5022443370183235e-17;1.3352150811947159e-16;5.623745014483784e-17;-1.005025069200653e-16;-1.5449710491864786e-16;-9.407933158402898e-18;-3.5519020474001613e-17;5.055867813112772e-17;1.7697055568843065e-16;1.448946002178776e-16;-8.542168817918817e-17;1.607327477303602e-16;-2.0904150986860928e-17;-1.4802351512755074e-16;-1.9757279734643685e-16;-0.11227583612459771;0.014925733400883776;0.07500974936054262;0.0013277574477756748;0.02017970661936029
33;1.2950890402464736e-17;5.6981770552877e-17;-7.16622430507314e-18;-1.4598965463097566e-17;3.0556200853489134e-17;4.433202123881291e-17;-3.515064117807976e-17;-7.867612147597401e-17;-1.1323708167473682e-17;-3.33981843264057e-17;-1.6996565814312632e-16;5.918696296717006e-17;-2.1560592160871774e-16;7.098012466379313e-17;1.0614083088150584e-17;-3.6372021309808555e-17;9.828030373148747e-17;-6.650875593377055e-18;-3.0110699386787754e-16;-9.393024797184318e-17;4.867944455041493e-16;1.4023352908084473e-16;9.410418312182635e-17;-7.464212022386607e-17;1.567018465782607e-16;2.831696602044914e-16;-6.228549083482386e-18;-4.7924474292793076e-17;1.4012500085167345e-16;-9.335016149896718e-17;7.103928183503857e-17;6.162284777225473e-16;1.403701158610754e-16;1.0;-7.180359240912067e-16;-2.7749309336442573e-16;2.776931294385912e-16;1.8447445684894028e-16;8.991760838748185e-18;1.5611395891985688e-16;-1.299769283093006e-17;7.935440508519459e-17;1.4613365814689464e-16;2.2007856745249215e-20;-3.793378533954406e-16;6.476967019936794e-17;-5.0648800201124317e-17;1.813256193100186e-17;-2.119347117782587e-16;-6.886717897588417e-17;1.0423736175959834e-16;-4.794456176507843e-16;-2.1416245294989457e-17;1.7280754364665857e-16;2.6154201173907283e-17;-1.2941234065319718e-16;-1.0737849431009508e-16;-8.663236731641294e-17;-1.8790692683917954e-16;-8.960834327657687e-17;-1.0836788462047841e-17;7.792933233026142e-17;3.752554739556937e-17;1.7383932022825582e-16;-3.95256943267551e-17;7.574303777002971e-17;6.703386773269873e-17;5.868333951339497e-17;-6.250222700467963e-17;3.452138694853133e-17;-1.1923610434720067e-16;2.8395796500090374e-17;-6.187738124413479e-17;1.781343896867524e-16;-5.139058161688251e-17;-1.42412639798962e-16;7.391696876662313e-17;-2.5285634483750402e-18;-7.164211782665804e-17;-1.2755523157502077e-17;-9.11470607858887e-17;2.5361101303876146e-17;-8.911205002811213e-17;-2.0956953156017933e-17;-1.2588772533684913e-16;7.910437586017303e-17;-4.5895471471762106e-17;-2.0712483654276793e-17;-1.1538060351612092e-17;3.9860087072932176e-17;1.4208005494483905e-17;-1.1524141884137091e-16;8.806604429364859e-17;8.806218496370833e-18;-4.84793859154892e-17;-3.855500721071389e-17;2.5057620482744178e-17;8.105979728485672e-17;-4.6596395007527407e-17;-6.544827284727337e-17;0.06555280766408196;0.06555396181430048;0.0716180463527095;0.008978947916519285;0.016029572406061482
34;-3.9764643211064454e-17;-1.5559231016063391e-18;-2.0548253409098656e-17;3.9385352246711834e-17;3.599762207300258e-17;4.9297583190576274e-17;3.79374517699767e-17;1.4131226976153712e-16;1.3000772786723232e-17;1.6064513430112423e-16;1.6378026853743788e-16;-3.370901024619943e-17;3.3392958521231645e-16;-4.632206576120277e-17;1.050280432013466e-16;-6.731373553215648e-17;-2.5493641904074436e-16;-1.0049592306294877e-16;-4.218138099026173e-16;-1.637583002849059e-17;-1.1329851255897037e-16;-2.1412534319338923e-16;-9.202605353965798e-17;4.2842860201388374e-17;3.404951160382398e-16;1.543605964640965e-16;9.671003746037483e-17;7.701765242883653e-17;-1.4484535051876132e-16;-7.666971913912597e-16;-1.3680507657114046e-16;4.453107939869836e-16;3.1569640217414266e-17;-7.180359240912067e-16;1.0;6.281422790865389e-16;1.7214655568548872e-16;2.704931331431196e-16;-1.6493487069012652e-16;-2.8493628573845943e-16;-6.342459778107581e-17;3.7099480461998614e-16;-2.5290940360447223e-16;1.0131600119301838e-16;2.290681005407874e-16;7.447611571021301e-17;-2.5681622719286444e-18;-1.6322572150912954e-16;3.86991760350626e-17;-4.330536215491167e-17;-2.5813326256714515e-16;-7.380889576201862e-17;1.491203480347608e-16;4.0910992488109935e-16;-6.726458775065606e-17;1.3079768939717643e-16;-1.100633964719634e-16;-1.3313724021430495e-16;-9.160135142725423e-17;-1.511965485430399e-16;8.31278452139358e-17;1.9009062001720337e-16;-8.902408091437046e-17;-7.486685593323445e-17;7.835368520682485e-18;-1.544963804860082e-16;-2.208046542345599e-17;1.396839202742735e-16;-7.94219025765508e-17;-2.0207682155445325e-16;-1.1163148314074113e-16;1.6647288156291324e-16;-1.1051648381467464e-16;-6.454943580003849e-18;1.597029669146102e-17;2.3729381677676437e-17;-7.513804683920744e-17;3.060717590904475e-17;5.151679001942374e-17;-2.1770260019395833e-16;-1.0127961371746177e-16;-6.600211512094363e-17;-1.1568215810214263e-16;-5.419601802848013e-17;-7.111239599055385e-17;1.571084323670072e-16;3.3040930401626616e-17;-5.750119068173443e-17;-2.826247642245201e-17;8.278695284935184e-17;9.898759536315794e-17;-3.942754525837403e-17;-1.0699518250425174e-17;6.330669753971898e-17;4.314479816085266e-17;3.2484114650145756e-18;-9.524325519281962e-17;-1.3734474643718508e-17;-2.1414297917290513e-17;1.3385207135707763e-16;0.012489578648822868;0.007757878160368897;0.131128440076765;0.017851612562944902;-0.10604145155234689
