nAcid;nBase;nAtom;nSpiro;nBridgehead;nHetero;ATS7dv;ATSC1dv;ATSC2dv;ATSC3dv;ATSC4dv;ATSC5dv;ATSC6dv;ATSC7dv;ATSC8dv;ATSC1d;ATSC2d;ATSC3d;ATSC4d;ATSC5d;ATSC6d;ATSC7d;ATSC8d;ATSC1Z;ATSC2Z;ATSC3Z;ATSC4Z;ATSC5Z;ATSC6Z;ATSC7Z;ATSC8Z;AATSC0dv;AATSC0Z;BalabanJ;nBondsD;C2SP1;C1SP2;C3SP2;C1SP3;C3SP3;C4SP3;FCSP3;ECIndex;fragCpx;fMF;IC0;IC1;FilterItLogS;PEOE_VSA1;PEOE_VSA2;PEOE_VSA3;PEOE_VSA5;PEOE_VSA6;PEOE_VSA7;PEOE_VSA8;PEOE_VSA9;PEOE_VSA10;PEOE_VSA11;PEOE_VSA12;PEOE_VSA13;SMR_VSA2;SMR_VSA3;SMR_VSA4;SMR_VSA6;SMR_VSA9;SlogP_VSA1;SlogP_VSA2;SlogP_VSA3;SlogP_VSA4;SlogP_VSA7;SlogP_VSA8;EState_VSA1;EState_VSA2;EState_VSA3;EState_VSA4;EState_VSA5;EState_VSA6;EState_VSA7;EState_VSA8;EState_VSA9;VSA_EState2;VSA_EState3;VSA_EState4;VSA_EState7;VSA_EState8;VSA_EState9;nRot;SLogP;GGI10;JGI2;JGI3;JGI4;JGI5;JGI6;JGI7;JGI8;JGI9;JGI10
-0.3762180503005715;-0.3605362966076752;0.0187187569749237;-0.1275153426126676;-0.1382016767306655;-0.0337897158227629;-0.5615717820861709;1.595162729990431;1.35011802734718;0.3659071986151846;0.7816530656646978;-1.1094457053040152;-0.1188789203788431;-2.304516923317839;-0.4392201604535716;1.3806615344076725;1.1608020971231652;-0.5638600021739513;-2.99842768349558;-3.0938401064787304;0.1853296557118716;2.614427200339533;1.5322073919470969;-0.0278256612321371;0.990278265253696;-0.4239242321331938;0.746108477136213;-0.7837425948009932;0.2035920953986312;-0.5672693479804404;0.0664705046833707;0.9457565657862906;-0.2374604458158085;0.2403901432698527;0.3105885147513106;-0.1164111667462945;-0.7144795015454581;1.057554278811059;0.918740329232866;-0.4478616665529719;3.960878512363044;0.4053032552182492;0.0185017025534544;-0.1579762798398808;-0.2817618902708455;0.1204602733932237;-0.0752708301896165;-0.4666277275329975;-0.832198173379809;2.662205933556549;-0.6725805253286887;-0.3207735787612995;0.0139077607695346;0.0173568615686746;-0.0606018672169085;-0.0107784872553631;-0.1259994268176244;-0.40101711490555;-0.4337895684809849;2.431752550948276;-0.1759032380966619;-0.6561678823355211;-0.4666859140007387;-0.7858474471862358;-0.5184920344269107;-0.5975740021879409;-0.6727542056961409;0.1636282658873086;2.578770104439436;-0.3741187862523962;-0.422224729461868;-0.1338937547168368;0.977633546166429;-0.4511583070869954;-0.0897608994429185;0.0271944093541938;-0.7219789360432483;0.7459742414275324;-0.7585798981867418;-0.76748790877648;0.6789933365358352;1.0226441839899107;-0.2304101263239102;-0.0774189062359633;1.463892304277377;-0.0059922697683095;-0.6233087639850914;0.3055181444813018;-0.4141780475911799;0.3698861839089043;2.107150110648539;0.6081375228937322;1.9733142897793536;-0.2070673268873022;-1.3487388755440193;-1.1153297840655043;-0.9247224661175328;-0.7262514213166427
-0.3762180503005715;1.180217107698629;0.0187187569749237;-0.1275153426126676;-0.1382016767306655;-0.4873429483430715;-0.3997794296845516;0.3486789748612932;0.5222022879627644;0.8331461782806555;-0.6775026034183892;-1.7364315403615918;-1.7418598467408368;-0.5435970588631344;1.0757209644138082;1.024552793174088;1.7979019660090287;-0.0350210407669066;-1.869253353942644;-1.553384009172487;-1.38775237361996;0.058735278185191;1.0726821474317734;-0.1659832059369343;-0.0753268649671994;0.7590534875168657;-0.0534281504663746;-0.4398565679057848;-0.4795766394339113;-0.3282821752208699;0.240636731682712;-0.0161008921323572;-0.250409122503866;-0.1812419675243367;-0.3460468229893037;-0.1164111667462945;0.0407842421601001;0.4354635265692595;-0.2258697154924654;0.4642802205202906;-0.3327567313909332;-0.6300433498465913;0.0185018260579261;0.1812736576881199;0.5636291815510776;-0.3551016862578398;0.4697516460755908;0.0941849164671166;0.4121889038724518;-0.7516003950731959;0.1588975274398812;-0.3207735787612995;0.8764926012891027;-0.6792607485204726;-0.0974404833402658;0.2487353085348833;-0.1060531390628625;-0.40101711490555;0.8198618027148887;-0.4428686987001538;-0.1759032380966619;-0.6561678823355211;0.4668298748196573;-0.2711827336963627;0.1475459263386024;0.4423995830501925;-0.5647299932492388;0.5930654160571805;-0.5927386489068469;-0.3741187862523962;-0.422224729461868;0.2322911215615996;-0.4234605993303026;0.008808421869197;-0.50490099205556;-0.7391809559110099;-0.248968597196367;2.158044400892913;-0.7585798981867418;0.1774983520304225;0.0464552214286454;-0.5433301552198843;1.5255508434706928;-0.1873083214368822;-0.2584449781017467;-0.0059922697683095;-0.3586341295965176;-0.2206823002136271;-0.4141780475911799;0.1849015736289345;0.7961735720857757;-0.0307335506477444;-0.2745217102017675;-0.2210418713583032;-0.1857674200313203;0.7304936062589098;-0.9247224661175328;-0.7262514213166427
-0.3762180503005715;-0.3605362966076752;-0.530364780956173;-0.1275153426126676;-0.1382016767306655;-0.4873429483430715;-0.2630927871383561;-0.9009737198416028;-0.7864014081731798;-0.3281432465992612;0.0999650457440824;-0.1304371836271224;0.5275644196903009;0.3626678228101606;0.2508732101221115;-0.3575967443957217;-0.5706774328119313;-0.157358227010381;0.3726208843673964;0.2697389499675445;0.1979142213034297;0.0305845310749306;0.0486914255266784;-0.5621030597840934;-0.3242913958650683;-0.036154126006788;0.0624637707575203;0.1276764723440367;0.1493510977799892;0.1866353141865942;0.1197705451900683;0.0856342833736794;-0.2477070194285449;-0.1785573800772987;-0.3460468229893037;-0.1164111667462945;-0.7144795015454581;0.4354635265692595;-0.9889430786426864;-0.4478616665529719;-0.3327567313909332;-1.35478597616412;0.0185017923748884;-0.221753571138392;1.0280724222337343;-0.4192151368878627;-0.2626164569579344;0.8089411853968264;0.421369063117628;0.0575308258681952;-0.6725805253286887;-0.3207735787612995;-1.1326298202887763;0.2943840702254331;-0.0606018672169085;-0.407460114419484;1.1266804662184515;0.4316590528167429;-0.4337895684809849;-0.4428686987001538;-0.1759032380966619;-0.6561678823355211;-0.4666859140007387;-0.7858474471862358;1.479621847985471;-0.5975740021879409;-0.2272829983751823;-0.9173313086031666;-0.5927386489068469;-0.3741187862523962;-0.422224729461868;-0.5982101991168729;1.0323911164281083;-0.4511583070869954;-0.4723848389495947;1.4081987022632485;-0.7219789360432483;-0.7076981612324792;-0.7585798981867418;-0.1328494657339732;0.0003097686215237;1.3821319456095735;-0.2723419608857215;-0.1873083214368822;-0.742680843374993;-0.0059922697683095;-0.6233087639850914;-0.435358697450714;-0.4141780475911799;0.0985754292868557;0.0811248753839448;0.4554915474610813;0.2492651779536457;0.2754027205857678;1.712565558801563;0.1253471623954416;3.444188499765998;-0.7262514213166427
-0.3762180503005715;-0.3605362966076752;1.4663026297023607;-0.1275153426126676;-0.1382016767306655;-0.7141195646032258;0.7606622702994761;1.4088554545347864;-0.2707855705362595;-1.459117977890219;-1.4875822449181335;0.3814805433070083;0.7451456938633456;0.7974295057360549;0.1556911724598938;2.6361330596123254;0.5267565695643279;-2.029820261800914;-0.9339160861352116;-0.0400351896241658;-0.455522393058316;0.1236334374584047;-0.7941274574716354;0.0411506871916347;0.4159908371660465;-0.2976836608380815;-0.836706161546535;0.3016961925020217;0.1851909450106572;0.3165922292562011;0.0700632555782379;-0.6350896602090371;-0.2630471936243165;-0.498978710129379;0.967223852491925;12.137395859179453;-0.7144795015454581;1.6796450310528583;-0.2258697154924654;3.2007058817400784;1.8140608904860551;0.3446105245885876;0.018502661397262;1.5599803129316558;0.2881410465657291;-1.0673866225200517;0.6446161671236659;-0.7679938148987184;-0.0133937443258929;0.0575308258681952;-0.6725805253286887;0.4380098623243465;0.1321038695077309;2.6155443942224808;1.8370613369910456;-0.922713694887116;-0.1219686546921606;0.4316590528167429;-0.4337895684809849;-0.4428686987001538;-0.1759032380966619;-0.6561678823355211;2.341969562477865;0.6938500644338238;0.85318407160571;-0.110896013488252;0.1480259892250379;-0.4387800624829309;2.8052880114418537;-0.3741187862523962;-0.422224729461868;-0.3340932286894516;0.2723589362210968;0.5643090376404212;1.6262329883939004;0.5821744842330532;-0.34124003940165;-0.0253575445628881;2.3129550714570533;-0.76748790877648;0.1653527556443461;0.2699796810949963;1.2766457277765946;1.0471476438957343;0.2385545780058702;1.8716209328169693;-0.6233087639850914;1.0038267481222105;0.9170563665715692;0.4546707913899002;-0.0286335955923441;0.4498117026809315;0.4781752430952389;0.4955316223166906;0.4656315973334936;1.4112537159117735;1.2722692765085428;1.2726182755536637
-0.3762180503005715;-0.3605362966076752;-0.5802814662226363;-0.1275153426126676;-0.1382016767306655;-1.3944494133836889;-0.6340993883351727;-0.4174208278899924;-0.7331182088962871;-0.3494820015630869;0.0194052344116638;0.3136392950257687;0.2148437486764935;0.3731462509638058;0.4118844145354021;-0.3554665186353486;-0.3706001498685312;-0.1216857803169733;0.3298530851562237;0.2654749201665417;0.0979479030670699;0.5396002969207842;0.4731733716172152;-0.3127708656572964;-0.1580271130432518;-0.1536784760585249;-0.1397160250545425;0.3642429165888037;0.2550780806851901;-0.0219193546539679;0.271313652241219;-1.588779360482213;-0.2820834290343607;0.1091415555253592;0.3105885147513106;-0.1164111667462945;-0.7144795015454581;0.4354635265692595;0.155666966082645;0.4642802205202906;-0.3327567313909332;0.4933077181734379;0.0185013926695072;-0.5190038290307878;-0.314276928817694;-2.053338314920717;-0.9156248620181636;0.7468734177340444;-0.832198173379809;-0.7516003950731959;-0.6725805253286887;-0.3207735787612995;0.4051584771664712;-0.1512959806018836;-0.9124872303948324;-0.922713694887116;-0.722419941649918;-0.40101711490555;-0.4337895684809849;-0.4428686987001538;-0.1759032380966619;-0.6561678823355211;0.496826314927336;-0.7858474471862358;-0.5184920344269107;-0.5975740021879409;-1.0624403051905382;-0.9173313086031666;0.0984970789927163;-0.3741187862523962;-0.422224729461868;-0.5982101991168729;-0.8609031748530053;-0.8962400220283232;-0.4819836295856201;0.3472313440084347;-0.34124003940165;-0.7076981612324792;0.8718011545112102;-0.76748790877648;-0.8453338303238953;-0.5433301552198843;0.5124859750303524;0.8735872014322044;0.8504795171748462;-0.0059922697683095;-0.8879833983736651;0.1085877603597577;-0.4141780475911799;0.2264045425339228;-0.4522704503496431;1.06512883395432;3.660442452437513;-1.5312804157570068;-1.3487388755440193;-1.1153297840655043;-0.9247224661175328;-0.7262514213166427
-0.3762180503005715;-0.3605362966076752;-0.829864892554953;-0.1275153426126676;-0.1382016767306655;0.1929869004373912;-0.4432064531665821;-0.6325330721842912;-0.6470241455551106;0.0556804817922997;0.367202326435862;0.3414946191975222;-0.1682413528548933;0.0145716314567759;0.137900964669053;-1.1226524397730364;0.3080564633326656;0.078528502433769;0.7765725792856896;0.7473734819775394;-0.3273870736418238;0.0339610418025099;0.1648156903619267;-0.4156717790600975;-0.0384333544774238;0.3363626596241976;0.2686010484990698;-0.0866208274733784;0.1567998971613965;0.4681987391337097;-0.8155518597554647;-0.3214733299960212;0.1078692419726903;-0.2177388748981961;-1.002682160729918;-0.1164111667462945;-0.7144795015454581;-0.8087179779143392;-0.9889430786426864;-0.4478616665529719;-0.3327567313909332;-1.35478597616412;0.0185016823436318;-0.2427534109561945;1.7646212588819292;1.0185732031966386;0.3212980478562297;-0.505363452815858;-0.39713722204012;-0.7516003950731959;-0.6725805253286887;-0.3207735787612995;-0.1500842518354179;0.2501447895981569;-0.9124872303948324;0.0691842211028342;-0.722419941649918;-0.40101711490555;3.2627836037972404;-0.4428686987001538;-0.1759032380966619;1.7173794170598973;-0.4666859140007387;-0.3716787821397305;-0.5184920344269107;-0.0694899912181995;-0.4707082989981361;-0.9173313086031666;-0.5927386489068469;3.1033538270075067;-0.422224729461868;-0.5982101991168729;0.2325911706844203;-0.0394276829566308;-0.8646075693509174;-0.7391809559110099;0.1068954884078305;-0.0708664806435282;0.2451406346402075;1.3951566420472732;-0.04305526493237;-0.3015813600399778;-0.2095549692238538;-0.1873083214368822;-0.742680843374993;-0.0059922697683095;-0.6233087639850914;0.2223278396116141;-0.4141780475911799;-0.9645499003460596;0.3025342475220615;0.2009006113314562;-0.6278947223481602;0.8494889688676373;-0.0403115613353401;0.9355850605744572;-0.9247224661175328;-0.7262514213166427
-0.3762180503005715;-0.3605362966076752;0.1185521275078504;-0.1275153426126676;-0.1382016767306655;-0.94089618086338;-0.3768433490820919;-0.0033935225181738;-0.3177721954262284;-0.1988208599909776;-0.3556330152082325;0.383534827559407;0.2455958232551761;-0.1020193152526261;-0.2583369508385195;0.2261352267028919;0.4553313993643411;-0.244293571595333;-0.0739201045258905;0.8590600330423328;-0.1241650878691174;-1.5268559432279407;-0.6728937409736941;-0.2608121788355255;0.3552219708471761;0.2886414888863614;0.3794439146909114;0.2420275103616623;-0.3221992458078235;0.4422009617015733;-0.7662480907585094;-1.207525766021807;-0.0817087654042878;-0.1586079033241245;-1.002682160729918;-0.1164111667462945;-0.7144795015454581;1.6796450310528583;0.155666966082645;0.4642802205202906;-0.3327567313909332;-0.3280672581144176;0.018502005700794;-0.1582591059653731;0.1902481257667034;-1.1332348844713238;-0.2632037536771299;-1.1665547975097632;-0.832198173379809;-0.7516003950731959;-0.6725805253286887;2.6528599809633366;1.449761391818258;0.2401968869823329;-0.4790000254792691;-0.922713694887116;-0.2039557360168986;-0.40101711490555;-0.4337895684809849;-0.4428686987001538;-0.1759032380966619;-0.6561678823355211;-0.4666859140007387;-0.7858474471862358;-0.5184920344269107;-0.5975740021879409;-0.8710419705289616;0.3644158431400648;-0.5927386489068469;-0.3741187862523962;-0.422224729461868;-0.3701564031784086;-0.4690777909309825;-0.8962400220283232;-0.0343273832204603;0.5737237232444039;-0.7219789360432483;-0.7076981612324792;2.330439980444939;0.6742751251060222;-0.8770719740709212;-0.5433301552198843;1.0639230486568618;0.1254479397678796;0.2773651432052813;-0.0059922697683095;0.1707151391806299;1.1491494384984091;-0.1464786947084095;-0.3931753368343654;-0.2509891828232302;-0.0654318707048941;-0.0717868252967985;1.4979937977397282;0.8615686014767152;-0.5427097476941405;1.099894810755323;2.35540230979367
1.5335182456414158;1.180217107698629;1.066969147570654;-0.1275153426126676;-0.1382016767306655;-0.4873429483430715;0.3701290058817744;1.3173596162833665;-0.3515736002730726;-0.4108593116796254;0.0787023539264271;0.7524977177309693;1.0445024084451184;0.0530020515557484;-2.0357916829814355;1.8586395560362687;0.2478703858700779;-0.3185990294110826;1.019744709308502;1.653609580716446;1.2323072840685332;-1.7589624325434676;-4.812957156937029;-0.3976539111517134;0.0634332696277034;-0.5484454086284387;-0.1171745478000455;0.2528791523263166;0.6306473728285648;0.3689817708280049;-0.2539266376791487;-0.7822712620960172;-0.200779745453009;-1.6070615428540775;1.6238591902325392;-0.1164111667462945;-0.7144795015454581;1.6796450310528583;-0.9889430786426864;-0.4478616665529719;-0.3327567313909332;-0.615548498429097;3.847213256055092;0.0327899418046681;0.1743671901728009;-0.7803971662315061;-0.2791595077208152;-0.9171906336455532;0.9849390398336176;-0.7516003950731959;0.1209161534184289;-0.3207735787612995;-0.1280686097068308;1.2216228945862122;2.875824825434453;-0.922713694887116;0.7886478405378491;0.4213557957947698;-0.4337895684809849;-0.4428686987001538;-0.1759032380966619;-0.6561678823355211;-0.4666859140007387;3.271550567350644;-0.5184920344269107;1.6080965023269136;1.0181779723279727;-0.9173313086031666;-0.5927386489068469;-0.3741187862523962;0.3848750703663002;-0.5982101991168729;-0.0394317805012559;-0.8962400220283232;-0.8646075693509174;1.5829100682960815;-0.7219789360432483;-0.7076981612324792;5.65416659219054;-0.76748790877648;-0.544826397590411;-0.5433301552198843;2.1053044771958933;1.1294037877797418;-0.742680843374993;5.622500692064672;-0.0939594952079438;-0.6789715951503746;1.192018056716723;0.0307477272777672;-0.2509891828232302;-0.503591785241464;-0.4638406805414622;0.41235790892025;1.5983377999607469;0.6025304757908305;0.6310360729531878;2.971732831733896
-0.3762180503005715;-0.3605362966076752;-1.0794483188872697;-0.1275153426126676;-0.1382016767306655;-0.0337897158227629;-0.6340993883351727;-0.7875146811844617;-0.381218875697613;-0.1841140869266759;0.188557762195291;0.5048905767139328;0.2565731511365073;-0.2643604915834437;0.1763695618103087;-0.7547925631541849;-0.4051433040239429;-0.0487247324718632;0.4267537130458683;0.515921985231517;0.309156549981484;0.5437222254752361;0.0917267027175391;-0.4220856571297936;-0.1262002019203601;-0.3023286651234573;-0.2635247469841325;0.5684361619068335;0.1580404233214636;0.0674509246027578;0.0375838294074341;0.5765340297836462;0.0771892548770099;0.3164323685877412;-0.3460468229893037;-0.1164111667462945;-0.7144795015454581;-0.8087179779143392;-0.9889430786426864;-0.4478616665529719;-0.3327567313909332;-1.35478597616412;0.0185014420712959;-0.504438283567935;0.4579552982426052;1.9683589849391327;0.5752689016921568;0.417412057441446;-0.3630249537915105;0.9553027692416766;-0.6725805253286887;-0.3207735787612995;-0.172099894377993;-1.2195757985433515;-0.0237632510935512;0.990318062206854;-0.722419941649918;-0.40101711490555;-0.4337895684809849;0.9944419261240608;-0.1759032380966619;-0.6561678823355211;-0.4666859140007387;-0.3392046367154409;-0.5184920344269107;-0.028083968948147;-0.8675972554433395;-0.9173313086031666;0.5886552592132182;1.866585152639069;-0.422224729461868;-0.3660519769168548;0.5573206039785572;-0.8962400220283232;-0.0801621082896509;-0.7391809559110099;-0.7219789360432483;-0.7076981612324792;-0.7585798981867418;1.03056478351396;-0.1614099254394246;0.1809349975069406;1.1702150762133312;-0.1873083214368822;-0.742680843374993;-0.0059922697683095;-0.8879833983736651;-0.2435583536766646;-0.4141780475911799;0.6292273534848145;0.1397332203632626;2.104713567603268;0.5416518113875812;-1.5312804157570068;-1.3487388755440193;-1.1153297840655043;-0.9247224661175328;-0.7262514213166427
-0.3762180503005715;-0.3605362966076752;0.4180522391066305;-0.1275153426126676;3.360574949362133;-0.94089618086338;-0.2100918441102394;0.7892839762948025;-0.3082240825086368;-1.2733824547945158;-0.6201267462777873;0.492799808854678;0.6498048858326391;0.3964808986558475;-0.6837536041540502;1.1544405284530015;-0.3460352147152623;-2.327300169668253;-0.806198941938599;0.9508711098673576;1.296661137381915;-0.4353135322351374;-1.5788526742457007;0.0419855961285855;0.3918176825333435;-0.5763388873364692;-0.5581846529076155;0.5625594070815024;0.2741992644163489;0.3156918070189614;-0.3036539749319243;-0.7186421221581013;-0.2620160437727585;-0.4017348197599172;-1.002682160729918;-0.1164111667462945;-0.7144795015454581;0.4354635265692595;0.918740329232866;2.288563994666816;-0.3327567313909332;0.6986514630154409;0.0185019697722205;0.1457789789388376;0.1960678494681612;-1.2776647007704678;-0.249032529858864;-0.3261238177572323;-0.0569843153067075;-0.7516003950731959;-0.6725805253286887;-0.3207735787612995;0.4452001808223248;0.5995088127303636;-0.442161409575662;1.2919606146315783;-0.722419941649918;-0.40101711490555;-0.4337895684809849;-0.4428686987001538;-0.1759032380966619;-0.6561678823355211;0.496826314927336;-0.7858474471862358;-0.5184920344269107;-0.5975740021879409;-0.377542065643855;0.6877026371632595;0.9072180165660853;-0.3741187862523962;-0.422224729461868;-0.5982101991168729;0.2849339995614544;0.1057556158923714;-0.0343273832204603;0.2960796992801708;-0.7219789360432483;-0.7076981612324792;1.8145340812616704;-0.1787913058803958;-0.8453338303238953;-0.5433301552198843;0.3531433170798237;0.3521022960026543;1.534567116003152;-0.0059922697683095;-0.0939594952079438;0.5093113446417572;-0.2538234862689723;0.4546707913899002;0.3223738114399952;0.96487083996262;0.1823793612799433;0.4181178621736762;0.5791696119244149;1.1797416686584847;0.0209869197901826;2.042660129399726
