count;mean;std;min;25%;50%;75%;max
574.0;0.8501742160278746;1.5457620849755593;0.0;0.0;0.0;1.0;25.0
1127.0;0.9201419698314108;1.22104575382539;0.0;0.0;1.0;1.0;18.0
