LogP;Peso_Molecular;NumHAcceptors;NumHDonors;Dobles_Enlaces;Triples_Enlaces;Numero_hidroxilos;Numero_carboxilos;TPSA;NumRotatableBonds
1701.0;1701.0;1701.0;1701.0;1701.0;1701.0;1701.0;1701.0;1701.0;1701.0
2.8802823104056454;289.2989875639636;3.231628453850676;0.8965314520870077;1.3885949441504997;0.03821281599059377;0.5214579659024103;0.37566137566137564;51.82424456202234;4.476778365667254
2.255684424349792;144.03200385976368;2.6340238050180314;1.3394005541477727;1.3983474999223653;0.20653466730880712;1.1617600198290832;0.7352280082325726;43.75001383229538;4.0623329102611105
-13.054800000000023;42.021798063999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.5756;182.109550448;2.0;0.0;0.0;0.0;0.0;0.0;26.02;2.0
2.9712;269.81311608;3.0;1.0;1.0;0.0;0.0;0.0;44.760000000000005;4.0
4.241400000000002;369.07832696;4.0;1.0;2.0;0.0;1.0;1.0;66.91;6.0
12.484639999999985;1700.172974183999;46.0;25.0;12.0;2.0;25.0;10.0;777.9800000000005;24.0
