count;mean;std;min;25%;50%;75%;max
574.0;342.4531561966551;149.80939773416776;100.052429496;240.661141837;323.586709575;404.862591136;1700.172974183999
1127.0;262.2266780740213;133.1386554085812;42.021798063999995;159.075860438;232.0170183;336.980116904;1348.5831828799999
