count;mean;std;min;25%;50%;75%;max
574.0;3.7628339895470413;2.0513770203303823;-5.9945;2.8691250000000013;3.9217000000000035;4.986235000000002;11.542499999999986
1127.0;2.430783939662823;2.2228679950033126;-13.054800000000023;1.2178500000000003;2.4708;3.6387700000000014;12.484639999999985
