count;mean;std;min;25%;50%;75%;max
574.0;0.3327526132404181;0.7396101171762453;0.0;0.0;0.0;0.0;10.0
1127.0;0.39751552795031053;0.73234885956908;0.0;0.0;0.0;1.0;8.0
