LogP_scaled;TPSA_scaled;NumRotatableBonds_scaled;Peso_Molecular_scaled;Dobles_Enlaces_scaled;NumHAcceptors_scaled;NumHDonors_scaled
1.0005882352941178;-0.24431981045897863;0.06778980695061033;0.46602618933197054;-0.005729753919127623;-0.008762957552067647;-0.012345713606322379
-0.24431981045897863;1.0005882352941178;0.04134988988820905;0.5243691960846861;0.06918478187643921;0.05068865350258092;0.03819186100791096
0.06778980695061033;0.04134988988820905;0.028650258114219607;0.09009968429415718;0.005400019404195149;0.003375505820506767;0.00012442450231121258
0.46602618933197054;0.5243691960846861;0.09009968429415718;1.0005882352941173;0.0512739426526437;0.03213462017192764;0.015437880754070715
-0.005729753919127623;0.06918478187643921;0.005400019404195149;0.0512739426526437;0.013578998128743937;0.0036539786786068864;0.000957632765040173
-0.008762957552067647;0.05068865350258092;0.003375505820506767;0.03213462017192764;0.0036539786786068864;0.003278866448677537;0.001567144044950239
-0.012345713606322379;0.03819186100791096;0.00012442450231121258;0.015437880754070715;0.000957632765040173;0.001567144044950239;0.0028703901511221747
