index;nAcid;nBase;nAtom;nSpiro;nBridgehead;nHetero;ATS7dv;ATSC1dv;ATSC2dv;ATSC3dv;ATSC4dv;ATSC5dv;ATSC6dv;ATSC7dv;ATSC8dv;ATSC1d;ATSC2d;ATSC3d;ATSC4d;ATSC5d;ATSC6d;ATSC7d;ATSC8d;ATSC1Z;ATSC2Z;ATSC3Z;ATSC4Z;ATSC5Z;ATSC6Z;ATSC7Z;ATSC8Z;AATSC0dv;AATSC0Z;BalabanJ;nBondsD;C2SP1;C1SP2;C3SP2;C1SP3;C3SP3;C4SP3;FCSP3;ECIndex;fragCpx;fMF;IC0;IC1;FilterItLogS;PEOE_VSA1;PEOE_VSA2;PEOE_VSA3;PEOE_VSA5;PEOE_VSA6;PEOE_VSA7;PEOE_VSA8;PEOE_VSA9;PEOE_VSA10;PEOE_VSA11;PEOE_VSA12;PEOE_VSA13;SMR_VSA2;SMR_VSA3;SMR_VSA4;SMR_VSA6;SMR_VSA9;SlogP_VSA1;SlogP_VSA2;SlogP_VSA3;SlogP_VSA4;SlogP_VSA7;SlogP_VSA8;EState_VSA1;EState_VSA2;EState_VSA3;EState_VSA4;EState_VSA5;EState_VSA6;EState_VSA7;EState_VSA8;EState_VSA9;VSA_EState2;VSA_EState3;VSA_EState4;VSA_EState7;VSA_EState8;VSA_EState9;nRot;SLogP;GGI10;JGI2;JGI3;JGI4;JGI5;JGI6;JGI7;JGI8;JGI9;JGI10
ATSC2Z;0.0383068906354777;-0.013249682049390348;0.16574684661433056;0.010013726841448833;-0.03890637647252496;0.14079891170697276;0.09700854932978072;0.29632228253884135;0.2746286658391815;0.04150341590394818;0.017941287639290145;-0.05951867361784105;-0.0037552397326023608;-0.09383167722701603;-0.0823269114244225;0.27982677651840926;0.154733087476334;-0.05103106369871333;-0.10081995932242518;-0.15665623671197523;-0.10832923981656233;-0.03800844265335899;-0.06915207684935647;0.20776624393454157;1.0;0.22060410514548745;-0.006090802902925997;-0.167411985969966;-0.24705502028105436;-0.007632103654619196;-0.094029197888681;0.17860285778057422;-0.18996276538257809;-0.02902698563600912;0.17928102592782968;0.01143167550467684;0.09491624170336196;0.10616936819296711;0.21162966426708607;0.07803077521745448;0.14424267492017045;-0.04433875958234798;0.03610713939697321;0.05951183443213724;-0.026714174340601252;0.19959665849728192;0.241349009384112;-0.060474576184026345;0.1434295976721349;0.10828143926632525;0.10136038348354245;-0.12116798497678408;0.008421860655793792;0.16549372525077913;0.10882878282486813;0.0018266412056261849;0.04004995963663221;0.061472170982843015;0.14689672550702831;0.1093838212474678;-0.04685280164698239;0.1481966402407357;0.06023493297656268;0.058707555569969656;0.0407156610234361;0.07390751905500895;0.06475675050345184;0.27297454350455364;0.12477372865733943;-0.03265130580494282;-0.0016072718545207213;0.07885269789713498;0.05516557347764603;0.08919507987215299;0.05710292310330587;-0.028546811015447583;0.15073663691246622;0.15798633894636335;-0.07225021777636838;0.0676316752274939;0.1519732304030122;-0.02026706899417781;-0.007712368301103675;-0.0736055902629545;0.23248725409147583;0.06550064959310867;0.02894968399733454;0.07089921137389611;0.12803685893059905;0.11156066606114892;0.18601643999403966;0.10241004556096261;0.2590156080710342;0.2548695810916228;0.13519339147310575;0.11837112168353121;0.12802543421737742;0.09385553092263926
ATSC3Z;0.005413271801547892;-0.02922602190684364;0.022446882714945667;-0.06501947063752546;0.06287894203384242;0.06545586869924935;0.06175478595232772;0.06489910428079769;0.1969751669357117;0.3024138631048145;0.1375735609468549;-0.0027853634172217067;-0.05312457886208296;-0.08354433957732012;-0.13991728602253012;0.03307472785883062;0.15663470041770283;0.08558783293946894;-0.033229838169067494;-0.03226063470112597;-0.03415664286315239;-0.08735305490795167;-0.04865011981038564;-0.06943622976251926;0.22060410514548745;1.0;-0.17628919468399912;0.07936939762618622;-0.0008484426948355927;-0.04480119782893661;-0.20469685293315049;0.05492052282857582;-0.27141167938586913;0.042995563361167215;0.03760233689299769;-0.005363957187273668;0.02294126006919934;-0.02090889964002547;0.03209351303481501;0.010451536548739213;-0.12176465581211564;0.10193792350148134;0.012854181369745548;0.0037432859322563856;-0.08015082899393025;0.029407087601616044;0.0023859426230332745;0.017120877941627526;0.026200265125973326;0.025865488369922043;0.02480418862099872;0.00024407317941379313;0.08086727843188828;-0.14941137219739498;-0.018019239369389622;0.01492570090727642;-0.04203996045577696;0.01160402061211887;0.013714232651302878;0.059025885797560955;-0.01618394503021144;0.04386820485166512;0.02952912213542722;0.03546477641665166;-0.055527033158177065;-0.0026463501740750174;0.055658157892091345;-0.025046637007842036;-0.024185269932017854;-0.06890624521599754;0.029882173747599498;0.06549052350767488;0.013180356036917942;0.010407970513964719;0.03060388306692683;0.01933695912376168;-0.0012496832031513904;-0.0663881113530428;-0.13153700277363886;-0.006421048567863438;0.042480779866604264;-0.028604649484931566;-0.06645329846968408;-0.026229896037727386;-0.03825660728951531;-0.05126234363387814;0.10179247099344964;0.007861179689199686;0.014925160871172223;0.036239896409038214;-0.026454643145596198;-0.08593875182850944;0.07035136373092077;0.06104833096947416;-0.0724652808998355;-0.007795120534935752;-0.009139845263113228;0.015871452956369846
ATSC4Z;0.05204019195126202;0.08146623037428305;-0.0036270593748875765;0.0615042920506658;0.026562485810441582;0.026840358534609504;0.03544379214330919;0.10948024814326822;0.1386557588976286;0.1990268922738259;0.30647509305889836;0.01741241488480025;-0.08757965748789896;-0.1025512784161397;-0.10577108217553213;0.008695901691714698;0.03951200292647244;0.21157140502716723;0.13262843365956423;-0.08256810369371154;-0.10115456636159355;-0.08930679239514033;-0.06150931808851131;-0.2264313222642629;-0.006090802902925997;-0.17628919468399912;1.0;-0.21419066584278046;-0.4444087472323651;-0.3034175124887578;0.11899679376118588;0.07779731692120004;0.14547582368469236;-0.05253662742951695;-0.027653321120861784;-0.018879921396543934;0.0032084862005064578;0.049076135354285275;0.01633038350723657;0.013738523759726203;0.05081668975857578;-0.06751590442995756;-0.11160762294253666;-0.05601111614263181;0.04255205029581519;0.01272645080995724;0.08234691292098914;-0.14842284973061257;-0.04314076541781859;0.01784680322310235;-0.0009058216935051322;0.03642850200024573;0.049898701781485234;0.11095918893119255;-0.12095994222488803;0.06683049828610649;0.08616481917730918;-0.024840043565894507;-0.01313271110943633;0.03266784934370104;0.0040209462475441615;-0.003649351410949189;-0.02088779678449803;-0.05696671020367256;0.037817762384219356;0.08682714945027574;-0.039691008307441;-0.13655158911212373;0.022911949687405574;-0.023593743343946462;-0.004950296998351616;-0.013531116290186133;0.09705036301566249;-0.010206626682303991;0.03721630562483526;-0.08231908041412357;0.02052498502180372;0.04959708633612759;0.08005018164024481;-0.04138111693621834;0.010881449248091249;0.012272387927848152;-0.017405281377228604;-0.026768801839189563;0.05185946471134585;-0.06560982944979031;0.018092827866050282;0.0465133887595926;-0.015100571222293982;-0.04144205560811484;0.12170231002345458;0.08134083494078963;0.023690204491806952;0.035409300589829676;0.03048668672781007;0.058755713361422504;0.05117768828880283;0.03832635375445185
ATSC5Z;0.002346216396911414;0.06164095521796378;0.07039592047169584;-0.05261875149616827;-0.021284506039531536;0.07455668698045531;0.1469733335181848;0.10845737781415889;0.05876365667093445;0.0933661746782724;0.15587449092580075;0.39224528927826746;0.06251430256524758;-0.1254673721746389;-0.14777758230044535;-0.00603086448876013;-0.17003411350442046;0.029970009232096213;0.226045734250182;0.16555016272589562;0.023379481789444212;-0.08129944866348338;-0.034339218728022786;-0.27838580635228066;-0.167411985969966;0.07936939762618622;-0.21419066584278046;1.0;0.3562199254387077;-0.0696324254077809;-0.10437840939161182;0.10244116217036339;-0.22082381377165988;-0.07874209611882448;0.04928014018623225;0.01342703176365558;0.12921484187140045;0.05250943101963706;-0.05150900123889686;-0.03824395455115818;-0.02527614629780587;-0.02617299667255909;0.03563303340557236;0.11926661909902804;0.032912896923597654;-0.023824515966407576;0.03957038288344114;-0.004047248425746833;0.024560874399786048;0.07656406633286801;0.11853341806554092;0.028310045868761416;0.023300993769719953;-0.10260088260134385;0.09985933672440306;0.05310357950126617;-0.0019157519036309735;0.05961523343731524;0.06417136126760443;0.07691657819442559;0.023825619159330253;0.07482869216772281;-0.00584835155121423;0.0782048467365033;0.0322220132225141;0.02901445979337763;0.0873817685131582;-0.06090527969921034;-0.01864491800267237;-0.0007522453260385688;0.07940247978339272;0.07350638316839919;0.03347586695211116;0.025843703540514892;0.11782371537420715;0.07388076658971053;-0.01872068937949913;-0.0852550645971149;-0.11838392755308697;-0.06003932096180011;0.10772521090886478;0.033900889210521805;0.033661467430231774;0.0066776968517441955;-0.11250524086159754;-0.028425236904243912;0.04914858084509509;-0.025939379810856;0.1380185717768698;-0.0056267338201085775;-0.23470881418155692;0.04404979714047859;-0.09820750606709593;-0.10125228073795758;-0.006632288576262083;0.07563405495674108;0.04825053046632961;0.07166129411255183
ATSC6Z;-0.010269218334851036;0.03292109348533976;0.00035553799599284094;-0.0023611343073746192;-0.029847842335754764;-0.009820325629303867;0.01801755914987194;-0.022334239020506942;0.0064976052769636925;0.0203295661002624;0.0037620002356800936;0.14593900491469497;0.24761049667226634;0.017261078364494198;-0.0670809085827294;-0.052399315743137526;-0.07641996587634989;-0.08494879092564615;0.0470934638818757;0.21503753434811004;0.09479326736258836;-0.02221250144662018;0.020098864200037744;0.017465107019412236;-0.24705502028105436;-0.0008484426948355927;-0.4444087472323651;0.3562199254387077;1.0;0.09359004756195641;-0.3894581818966491;-0.0037836638481217925;-0.13551102555747938;-0.005243343609949955;0.01936846407375331;0.027668302086730417;0.02036013657932395;-0.036268406897045115;-0.01738957287414997;-0.03554149202100427;-0.03913963147190086;0.07835712259072793;0.008399931934059692;0.024280962509740368;-0.04328413470443644;-0.038565658851989044;-0.06620913672089769;0.0869823195504097;-0.016550421663333377;-0.007285797164899544;0.04387104292229783;0.0002977784596450217;-0.02268841195896585;-0.1347304830468499;0.09140492333980936;-0.05104842602584563;-0.07505743234955511;0.004713322508520915;-0.03745740046821151;0.02157607749056529;-0.005622011726309904;-0.0010655392099249534;-0.001378101573513316;0.044989506009993345;-0.04415034678390188;0.0013574634529340737;0.03360845010971414;-0.020169487098460424;-0.016543925285042362;0.024980769233025904;0.027902565289091557;0.01766810797258974;-0.05109115599302938;0.032987881773626646;-0.03192389601305601;0.08553316598998578;-0.03889209958022437;-0.08595388026721268;-0.07324247625240642;-0.05249446458879925;-0.0040697676585382085;-0.028392198243541368;0.011626562095229906;0.0295551030769665;-0.03419930665847846;-0.014697639556422502;-0.0016275130095086642;-0.0695774242435556;0.008372845442064014;-0.014799980648846463;-0.06376412333162554;-0.10617635921365033;-0.00877073607988092;-0.06978746538515271;-0.03302295088661611;-0.030551531343335686;-0.034333246912731055;-0.008389879232600473
ATSC7Z;0.015819286253085273;-0.011574934067906852;-0.05784117518050674;-0.1990158017243083;0.004466958770101692;-0.052010667274750476;-0.03747765206248512;-0.060385247225592326;-0.0945070925742978;-0.06920803519405738;-0.07027348239455387;0.014127175654887714;0.1514397927049132;0.32131282033821795;-0.03523796858168905;-0.09086817246506919;-0.06409545811914448;-0.1381673545971516;-0.11917950231486069;0.1861917264932731;0.3463995980067812;0.12096741713931138;-0.08353115601421217;-0.013187103806581014;-0.007632103654619196;-0.04480119782893661;-0.3034175124887578;-0.0696324254077809;0.09359004756195641;1.0;-0.38808531236816085;-0.02820271070271435;-0.06705528575303472;-0.02988876494901659;-0.004150475023482417;0.01865489551951587;-0.014936020134305188;-0.09611116847726671;-0.0976177407702172;0.013609140436863482;-0.1124745440256395;-0.04571624568123399;0.03996250797425256;-0.05525083945561393;0.01914750525168934;-0.05217523449559979;-0.039722634331231674;0.11304678738486001;-0.007918094939068324;0.0008326409884209211;-0.04625223609742405;0.011130857205694065;-0.0890551257308317;-0.10305003615709435;-0.018388042226353707;-0.049262990376814905;-0.04569021415171721;-0.03301594483123206;-0.007635983975065905;-0.014443256481117129;0.006159032715155607;0.0024407475425400173;0.03299539739890699;-0.03677489866659913;-0.07554241474167653;-0.09431418691683613;-0.0024958635066369616;-0.011924094755912683;-0.00768186992982263;0.02749094556684404;0.020660821543532357;-0.0005546700769697836;-0.10604266495963614;-0.09132903702244903;-0.01946680692137791;0.018965737595494168;0.00976526403357529;-0.09181786526270237;-0.10478729785649173;0.02384619153893565;-0.01040953487413701;-0.05189684513275976;0.021447126209527916;-0.003946747154639563;-0.10116453955897493;0.023594330309015813;-0.030119687576920857;-0.06435773134452084;0.0026241779456917178;-0.036401925508502034;-0.019732645915726675;-0.030972570309039504;-0.18020297001418692;0.05004475272247558;-0.056261904727808947;-0.024202010408825192;0.05083136113312735;0.07803638088924666
ATSC8Z;0.0022245000672896794;-0.0309618223926899;-0.03658919863984102;0.06351428577729679;-0.027989172556711652;-0.07329749511577344;-0.04572281351248854;-0.06652569027851418;-0.13277463052315736;-0.13290363079772585;-0.10968207840401445;-0.1315863064751821;-0.020860678872725563;0.19406973404411101;0.398454282488579;-0.01705142706113618;-0.08111565727011033;-0.05918515711610442;-0.05081913925912612;-0.15157889795999166;-0.02419699187705143;0.2956705946244701;0.20990754491641866;0.016700224543859676;-0.094029197888681;-0.20469685293315049;0.11899679376118588;-0.10437840939161182;-0.3894581818966491;-0.38808531236816085;1.0;-0.06927681433168917;0.008162927276471721;-0.005618352095251358;-0.06770424587099579;-0.019418386978300416;-0.07711416713300479;0.06453812982391613;-0.018009365782370848;-0.023106626416396277;0.1637910519166202;-0.039214642594707715;0.011443464146771873;-0.020487666017625337;0.025999118204807284;-0.08605087796861058;-0.04764066274510354;-0.034316220753746796;-0.006172984086780784;-0.09811853074271433;-0.07257113941695553;-0.03242279140864129;-0.03125653658761088;0.08562330274021156;-0.06090891512671211;0.01770852883675637;-0.006061460258953282;-0.06110560034848651;-0.04657249644255509;-0.06826793990559413;-0.0022610809265998033;-0.08084794000147652;-0.024410488386308275;-0.07511848539496163;0.045507548696848546;-0.0006865929581126878;-0.09151013035349181;-0.0009743018364192253;-0.06267041208423778;0.05319050790787281;-0.0236197168561563;-0.07384796167924841;0.045379764205897;-0.020004382020094955;-0.04519864312760323;-0.011973192444305825;-0.042494693525865775;-0.018457123258459343;0.11847398256850909;-0.010042076715961757;-0.0830151284822876;0.037423985078936996;0.030262499985186944;0.01699062603813881;0.040131077876822394;0.03642858386535506;-0.06230506179870889;0.026184837008683313;-0.05295851941006006;0.0009281171822628992;0.032500429216339936;0.008214515583523206;0.053359521266752995;-0.13333452870618756;0.05403349070163492;-0.0011644291485752643;-0.018068796563999158;-0.03533754434278797
AATSC0dv;0.08528203147427577;-0.01819223151046351;-0.05243088942287781;-0.02706827746480204;-0.01980320497105125;0.5348920792883609;0.27553860390724993;0.19708772880469766;0.5299898828037787;0.3071794540839932;0.11442786734628613;-0.0025523415616812216;-0.062063938182164026;-0.1720859881260158;-0.23036530173033934;-0.01126069672013117;0.0067610219995882246;0.06788883071961574;0.0019622303278669898;-0.08327616532246249;-0.03478601570838838;-0.09765193928135828;-0.0757571773768166;0.025453990893316118;0.17860285778057422;0.05492052282857582;0.07779731692120004;0.10244116217036339;-0.0037836638481217925;-0.02820271070271435;-0.06927681433168917;1.0;-0.10002547728301318;0.20067902803446258;0.24919458783655615;-0.06298543156110364;0.20198204586142088;-0.03214303867745779;-0.042434415864806556;-0.13019988908752855;-0.1206382857644922;-0.0659558061378522;-0.034412123920119796;0.04198681083878885;-0.050389582477669004;0.6456089696264317;0.4164156845042726;0.09919005121382246;0.08538906238878537;0.25112511105898067;0.31788510130942976;-0.0815143735817416;-0.4082838503738508;-0.1767086183309992;0.04473567136001075;0.17797010342455408;0.14540285628782013;0.13322267061112017;0.13495472905733222;0.25114051001541815;0.005039348082078434;0.09055345679460881;-0.0921634667129229;0.03242372888354517;0.06220340158175383;0.15795973491302798;0.24976306332706552;0.1909372973078542;0.02769738681942878;0.001979479846091933;-0.005192334647240508;0.46174205830546766;0.15229503382347234;0.006647227870752912;-0.12633448324109664;-0.22911075743871173;0.06289989847220323;-0.14078371512053045;-0.3146681185719168;-0.020962425245218217;0.25634909881184204;0.11071052101781095;-0.21195456092192144;-0.47354780630487486;-0.2994368400362163;-0.15722430432255263;0.02563991991002606;-0.18608015841806944;0.12209097030147038;0.35221442778254913;0.21544375262536594;0.15808905190402525;0.14875494434639228;0.1709058761748194;0.1469777554037992;0.1320490555975658;0.07363780294730857;0.0883366490959728
AATSC0Z;0.09577619073347587;-0.02855753029469699;-0.1824660497382142;0.03322906303199408;-0.0032061980869671014;-0.006809682464427176;-0.09305462193166322;-0.16571665144768788;-0.06896174694612833;-0.0022582370150581272;0.03182810051010778;0.04233694297514932;0.041716571984386316;0.04586766324559105;0.03403962289533182;-0.1446793257145643;-0.006534872490098273;0.06029286425987069;0.08186465746371142;0.056734458047451246;0.031340948218434986;0.023167104543357606;0.020332130784613867;-0.1569720062854005;-0.18996276538257809;-0.27141167938586913;0.14547582368469236;-0.22082381377165988;-0.13551102555747938;-0.06705528575303472;0.008162927276471721;-0.10002547728301318;1.0;0.00222297251448575;-0.1061178353053605;-0.014786310487295451;-0.08853276430326229;-0.11083466408811188;-0.11311651107529229;-0.06139525818676184;-0.06293357041027682;-0.02594676949213836;-0.021364695628021062;-0.07266920380551606;-0.0773120422435519;0.06545599136325879;-0.12287891794898059;-0.006999123881400869;-0.016917787062957677;-0.09701021524005844;-0.07416291492379128;0.015303328900951471;-0.036912638270887414;-0.024006292329954795;-0.04676107633158132;-0.04113247598519852;-0.05527694083880038;-0.02205113575286473;-0.05181964708280821;-0.052555706972154885;0.032395640136455586;-0.08632676227393996;-0.0825388458446671;-0.0729198895275138;-0.02019705449033795;0.03887836644486543;-0.09353116874030735;0.014613643916166716;-0.04815345775896591;0.030617486333232906;-0.07064421780691216;-0.041937472078241396;0.0655495736407525;-0.05155670620325884;-0.10447753084462323;-0.10194246593415285;-0.06056308115446395;-0.03063305391142229;0.1103967338764791;0.032995144896628935;-0.11530408485641552;-0.0445683106241954;-0.058445919470780656;-0.03310985758803974;-0.12157655383725689;-0.011031925534333803;-0.11754222283433893;-0.09021429587829484;-0.06844883954051523;0.0005982579613973288;-0.07797207953091186;-0.050849008118915746;-0.1329347872449698;-0.10315138085433259;-0.10241427598422276;-0.12253156173588575;-0.10374488831831857;-0.10200644489551657
BalabanJ;-0.3076147292040626;-0.3320838086063406;-0.3325744385487517;-0.08730098006847066;-0.05261880339022569;0.14569552903080038;0.015126754698312586;-0.19996189861785318;0.06260140876908075;0.23209582212402974;0.04417833285255679;-0.08889191352169121;-0.03312631724700766;-0.05278944152221839;-0.06650903233102815;-0.35976343167043456;-0.29707753922763547;0.11230077831484883;0.06442886260933164;-0.07375029908728058;-0.020627436923444147;0.08803565615138756;0.11227823964746496;0.03714340513006083;-0.02902698563600912;0.042995563361167215;-0.05253662742951695;-0.07874209611882448;-0.005243343609949955;-0.02988876494901659;-0.005618352095251358;0.20067902803446258;0.00222297251448575;1.0;-0.14106033630083747;0.0025284203079736535;-0.14621653728248135;-0.37801730475367046;0.08087140541586144;-0.08684309748448779;-0.04238870291807698;0.44823611319336065;0.02973369626924422;-0.3282295954741251;-0.5568357597461329;-0.00227968477471055;-0.38273697808401586;0.29877529664030383;-0.3184961586703818;-0.08215836676989127;-0.11065988199553517;-0.07689507108647041;-0.2417208618125909;-0.4214223219828224;-0.2821329839237887;-0.2402744111488536;-0.24099112357939514;-0.13540101024927595;-0.0851593814772977;-0.08515520821163923;-0.007585830325567576;-0.273565836350874;-0.10542493895921903;-0.14712959055907085;-0.23519019100708768;-0.4677644501942904;-0.016115826398800204;-0.10310415130845049;-0.11705076897064404;-0.032464365254398754;-0.28063980933550875;0.19971132094460428;-0.4040377952514085;-0.2997183813002053;-0.34301676073511533;-0.2177617271850374;-0.24205075769698;-0.2423099748963118;-0.22166583109198623;-0.019565077026819463;-0.16699707301677;-0.13619376504589756;-0.28989319868009317;-0.37590466604337464;-0.031149121618334205;-0.04776048898216096;0.030854101546803993;0.07085848838145438;-0.22192912714632787;0.5075201656641665;0.25162867637111697;0.02870072231913103;0.058678712353454274;-0.06338534626825866;-0.09576871593821794;-0.19111222472953598;-0.18270231139310908;-0.239302666368247
nBondsD;0.30494905611769474;0.16863436826996925;0.43913475163411714;0.05007118587802031;0.02799062109682107;0.39899968753646387;0.3568957225070381;0.3212996051110413;0.3291673233058598;-0.05263026398124237;-0.05201526353995153;0.038967993866955944;-0.043251552955407405;-0.09906115637960386;-0.11670578336670076;0.3468204698220334;0.1078481664918413;-0.0611718619279125;-0.11660193253353754;-0.07568719703806405;-0.04715379215721307;-0.12558685639629838;-0.12792369755754307;0.16010121016169324;0.17928102592782968;0.03760233689299769;-0.027653321120861784;0.04928014018623225;0.01936846407375331;-0.004150475023482417;-0.06770424587099579;0.24919458783655615;-0.1061178353053605;-0.14106033630083747;1.0;-0.028214290340417746;0.4946722020924978;0.19562431472940706;0.1833923108925667;0.19899514943730573;0.01736016380948013;-0.038387331707099646;-0.027987683398740748;0.3337646569398999;-0.057860622828155385;0.2152644613856648;0.35453785719203207;-0.079940091486184;0.29107724326162804;0.4985732417923128;0.41735680792077806;-0.06543682557796124;0.0011708661393131981;0.23531134374254878;0.2739156901025492;0.2790173143721774;0.15471598769445985;0.2813903119973203;0.3401899280078251;0.3466315605227669;-0.01135393931991563;0.11464893772836189;0.3208950696470037;0.1766559935176987;0.026920169542058548;0.26713794166648547;0.41350320730715456;0.48798845754879405;0.18829369007142535;-0.11449253329088346;-0.03374954793046887;0.39543393065790855;0.4331713946806804;0.2569665737044803;0.14481623448824826;0.16537806660858753;0.19130965682419238;-0.04551676760329647;-0.04853981862507836;-0.008353997733919455;0.6923625470938848;0.160451939093807;-0.08782671562440057;0.13921773211574115;0.163244877720354;-0.17322300041259614;0.28952722754220434;-0.08457082546863484;0.45109297816670835;0.03252962436463351;0.07497441208313851;0.025454160677062417;0.1691577342629792;0.1549769580742349;0.19960652329116835;0.22967038106058413;0.17199145729557144;0.2432780199708425
C2SP1;-0.04379598218650567;-0.02309035605157999;0.04132591577175438;-0.014844209811594134;-0.016088218434511;-0.0803526148181731;-0.00742324675524985;0.045227704186693224;-0.01574735709073511;-0.04205818842893206;-0.05390315199606382;0.006172730046494827;0.02541851959676162;0.029187138453230708;0.01950739797771742;0.06805423908731968;-0.021246429940680028;-0.11540097941819268;-0.060803506673507285;0.05495386215418163;0.027265373034012615;0.003207245629982186;0.004776306249318016;-0.013563275354568553;0.01143167550467684;-0.005363957187273668;-0.018879921396543934;0.01342703176365558;0.027668302086730417;0.01865489551951587;-0.019418386978300416;-0.06298543156110364;-0.014786310487295451;0.0025284203079736535;-0.028214290340417746;1.0;-0.04615396771503318;0.008766427035171621;0.0017579041028693938;0.19376253547373787;0.07964350051861684;0.035291143156518455;0.0021538566081101772;0.035347591326823885;-0.007823209400844348;-0.09174118767318719;0.038212530963760226;0.00010017622189545432;-0.01878640340873706;-0.029160559652621477;-0.02772309479743557;0.02239540928736049;0.013880780760652347;0.11781777630148624;0.0033706592118252616;-0.08023847951137947;0.002964782060905239;0.016646113197710984;-0.03418343972704538;0.003324668477130914;-0.02047710118128369;-0.03210596727653777;0.1538120240213175;-0.02884870191229484;0.11779789306848412;-0.029068648412209578;-0.037164385581122936;-0.045309820059841834;0.2576895408008616;-0.029823027574645226;-0.043760413168330715;-0.04009770824257473;-0.021808960030168856;0.05441879036314827;0.07994592910788643;-0.00433035688269085;-0.0206233452837839;0.005805776260051932;0.06135058342725559;-0.034401465697691876;-0.02900750018373308;0.002119714535948026;0.023935261967583568;0.11410384066555848;0.032271424146504066;0.027129179137547324;-0.04985719719751003;0.025864027884376913;-0.004968913713163139;-0.0035721230062568396;0.01313167647360649;0.0009318018014937748;0.006127538707408847;0.08064469850489646;0.02754323741186103;0.09237492813167307;0.0681089212165756;0.08267599201376902
C1SP2;0.22448518280117116;0.06706958292020909;0.41424106024823354;0.029277545372628257;-0.006254795447840217;0.3620856728709232;0.39929421669828136;0.43400534201272034;0.17066771413175633;-0.10543793148907096;-0.08365935415392178;0.11103036514827787;-0.06004546186036841;-0.11229960087190312;-0.06757626871334596;0.3027354137677286;0.06198396596168669;0.04322828119512786;-0.012580347877251154;-0.02514277970229442;-0.10520975588210978;-0.1692346017859988;-0.10498712106146085;-0.03929022584512051;0.09491624170336196;0.02294126006919934;0.0032084862005064578;0.12921484187140045;0.02036013657932395;-0.014936020134305188;-0.07711416713300479;0.20198204586142088;-0.08853276430326229;-0.14621653728248135;0.4946722020924978;-0.04615396771503318;1.0;0.1931992731982824;0.17749784550592737;0.05202217578758116;-0.03993541485356077;-0.1471218315211909;0.022946957971244842;0.41869151067855664;0.12416152971763392;0.1941484245355728;0.44812457277509543;-0.16323672845408974;0.33424153718849303;0.411402674795174;0.3743852085157719;-0.028634370276554525;-0.015541492657805684;0.1815700547545708;0.3360957055227613;0.2818291064645298;0.20717990118599258;0.2855207932072486;0.3766288086874431;0.3203700273128619;-0.03030500266508495;0.4402036731884966;0.08512469329404714;0.18690446110188264;0.20373771044901512;0.19461775343170507;0.3924971726631564;0.35162487235187617;0.04260501768407493;0.011150990874812345;0.15742068657090275;0.2971576128292891;0.299610418945245;0.3241529416155562;0.1942690369777804;0.07439109047499082;0.2572888794148103;0.034105246952349844;-0.0030064973578193804;0.05222872885571162;0.7047635864556281;0.1585394678202945;-0.009886879179660872;0.044944230324403;0.11909119339439486;0.07177423161659298;0.2764945145425417;-0.0011552399273984683;0.47903111095129897;-0.049905201277443405;-0.027942828468078072;0.025282270746177865;0.04679950572305338;0.11648655222767533;0.1334645819833809;0.1957885562718722;0.17981925012475192;0.24774435727530425
C3SP2;0.10799186236337516;0.06690249341242081;0.4809288195922994;0.10014922070296002;-0.031233586969667524;0.036721987998773624;0.31256168270625273;0.38855977977526934;0.14338329047988965;-0.10076646524875026;-0.0976121905387647;-0.02009627469849266;-0.08702662918433238;-0.09640825244924074;0.0448505874583137;0.5316519274777395;0.15584279562306677;-0.1184509599695879;-0.22853092713536327;-0.20866150819760443;-0.20899865733885173;-0.08818942338865204;-0.006792262848888866;-0.07108704906086012;0.10616936819296711;-0.02090889964002547;0.049076135354285275;0.05250943101963706;-0.036268406897045115;-0.09611116847726671;0.06453812982391613;-0.03214303867745779;-0.11083466408811188;-0.37801730475367046;0.19562431472940706;0.008766427035171621;0.1931992731982824;1.0;0.1313497341871414;0.04579200713732918;0.16894269674890483;-0.3786604310615028;-0.02674800684181137;0.5103120798076454;0.3970499025924046;-0.17691851448592474;0.30005016970807696;-0.5422462359989121;0.2319376485655837;0.1044352631147205;0.08607147938302406;-0.05641218710235963;0.3446510698185734;0.5567295449627194;0.27306245428658305;0.18031884489280528;0.2000748145613191;0.19616285831771998;0.06920351093627186;0.1151877667013401;-0.02113846376313897;0.02303671185490962;0.0034784854579158206;0.028222764668890662;0.41011772499255494;0.17332282771608182;0.05798396138785026;0.09909395980106667;0.2098595353445185;-0.049944651808270686;0.47627436439930193;0.08819994234965939;0.23283946213705217;0.30121748629226847;0.3043462961734011;0.14368178861859207;0.26181531365195837;0.3060259135310332;0.28079938743536853;-0.08739715108039202;0.24456654274772446;0.27448392342717537;0.35672353725750844;0.05166082586270873;0.2040280339268105;0.013722161983579952;0.05820435559056027;0.36403801482295833;0.3564915787394643;-0.11310684382305139;-0.03624595062773195;0.07974223923853778;0.1869283103224329;0.17921662398824625;0.21584532106234477;0.25027258818893217;0.29148290699081003;0.2553536154841441
